cluster,selected,selection_method,density,bottleneck_score,rank_density,rank_bottleneck
497,False,bottleneck,0.002475,0.38931556663492,120,161
498,False,bottleneck,0.000995,0.32644318036897174,455,247
499,False,bottleneck,0.001765,-0.03135523507332261,312,510
500,False,bottleneck,0.00264,0.44036069409457834,95,108
501,False,bottleneck,0.00196,0.13025686017135701,251,436
502,False,bottleneck,0.00221,0.30109158377231876,186,279
503,False,bottleneck,0.00123,0.09436741366951708,422,461
504,False,bottleneck,0.001395,0.3557135659011075,393,203
505,False,bottleneck,0.002375,0.3911445300666885,141,158
506,False,bottleneck,0.00169,0.24271746777056077,331,352
507,False,bottleneck,0.00222,0.17886975514700099,183,407
508,False,bottleneck,0.002235,0.45444379192476847,179,97
509,False,bottleneck,0.002315,0.44667558092281606,151,105
510,False,bottleneck,0.00177,0.27446048335885903,310,310
511,False,bottleneck,0.0009,0.1840818540235388,469,400
