edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit,repair_score,repair_reason
8809,179,55,19,6,6,19,17,20.0,20.210526315789476,25,19,6,3.1666666666666665,19,29,29,29,-0.2083333333333289,0.00165,0.002095,0.5689519284458886,0.3487590373993093,0.5689519284458886,20.408248290463863,unique_starts,4.194622399942474,low_compatibility_junction
8725,177,179,14,4,14,4,20,23.0,23.071428571428573,25,14,4,3.5,14,1,0,0,0.9999999999999286,0.001995,0.00165,0.3002647165730364,0.5689519284458886,0.5689519284458886,23.267261241912426,unique_starts,4.1942461550850325,low_compatibility_junction
4459,89,179,15,3,15,3,17,21.0,20.866666666666667,25,15,3,5.0,15,2,0,0,0.9999999999999332,0.001085,0.00165,0.2480970484444102,0.5689519284458886,0.5689519284458886,21.25819888974716,unique_starts,4.193520231928115,low_compatibility_junction
16121,327,179,11,6,11,6,14,18.0,17.545454545454547,22,11,6,1.8333333333333333,11,0,0,0,0.9999999999999092,0.0021,0.00165,0.285009096505424,0.5689519284458886,0.5689519284458886,18.301511344577765,unique_starts,4.193153955806244,low_compatibility_junction
8806,179,48,18,6,6,18,18,20.0,20.61111111111111,25,18,6,3.0,18,31,31,31,-0.2653061224489741,0.00165,0.00193,0.5689519284458886,0.3181008450284167,0.5689519284458886,20.408248290463863,unique_starts,4.19306649294748,low_compatibility_junction
8903,179,354,24,4,5,24,7,19.5,16.708333333333332,25,24,4,6.0,24,74,74,74,-0.5102040816326479,0.00165,0.002235,0.5689519284458886,0.3571416474923607,0.5689519284458886,19.94721359549996,unique_starts,4.19020804342435,low_compatibility_junction
8933,179,464,41,2,4,41,13,20.0,19.73170731707317,25,41,2,20.5,41,41,0,0,0.9999999999999756,0.00165,0.001725,0.5689519284458886,0.1718657599491447,0.5689519284458886,20.5,unique_starts,4.189372205838823,low_compatibility_junction
8947,179,506,23,3,4,23,7,11.0,11.217391304347826,17,23,3,7.666666666666667,23,24,24,24,-0.0212765957446803,0.00165,0.00169,0.5689519284458886,0.2579065295263837,0.5689519284458886,11.5,unique_starts,4.189369614954687,low_compatibility_junction
8934,179,467,21,5,5,21,16,22.0,21.666666666666668,25,21,5,4.2,21,50,50,50,-0.4084507042253464,0.00165,0.001865,0.5689519284458886,0.271424855707679,0.5689519284458886,22.44721359549996,unique_starts,4.189148409979135,low_compatibility_junction
4968,101,179,14,3,14,3,20,23.0,22.785714285714285,25,14,3,4.666666666666667,14,0,0,0,0.9999999999999286,0.00229,0.00165,0.0940624510538548,0.5689519284458886,0.5689519284458886,23.267261241912426,unique_starts,4.1890141233476355,low_compatibility_junction
7871,162,179,15,2,15,2,12,18.0,18.466666666666665,25,15,2,7.5,15,0,0,0,0.9999999999999332,0.00066,0.00165,0.0573563690221956,0.5689519284458886,0.5689519284458886,18.25819888974716,unique_starts,4.188759096839988,low_compatibility_junction
8941,179,480,26,4,4,26,14,22.0,21.115384615384617,25,26,4,6.5,26,23,23,23,0.0612244897959171,0.00165,0.001605,0.5689519284458886,0.2728652466631189,0.5689519284458886,22.5,unique_starts,4.18681078628791,low_compatibility_junction
14866,302,21,89,68,88,88,1,1.0,1.0561797752808988,2,89,68,1.3088235294117647,89,0,0,0,0.9999999999999888,0.00104,0.001335,0.3425334302987034,0.7000075364621832,0.7000075364621832,1.1066003581778052,unique_starts,4.1862720966337825,low_compatibility_junction
8822,179,94,19,5,5,19,19,23.0,22.94736842105263,25,19,5,3.8,19,0,0,0,0.9999999999999476,0.00165,0.00132,0.5689519284458886,0.2175830235618646,0.5689519284458886,23.44721359549996,unique_starts,4.185763244056812,low_compatibility_junction
17409,353,179,10,6,10,6,22,24.0,23.9,25,10,6,1.6666666666666667,10,107,107,107,-0.829059829059822,0.00139,0.00165,0.3641159876883401,0.5689519284458886,0.5689519284458886,24.31622776601684,unique_starts,4.1850022209781255,low_compatibility_junction
8938,179,473,18,5,5,18,15,23.0,22.0,25,18,5,3.6,18,7,7,7,0.4399999999999824,0.00165,0.001865,0.5689519284458886,0.3191058915499387,0.5689519284458886,23.44721359549996,unique_starts,4.184207337061818,low_compatibility_junction
3225,62,179,11,4,11,4,14,20.0,19.727272727272727,25,11,4,2.75,11,0,0,0,0.9999999999999092,0.00186,0.00165,0.2182164852301932,0.5689519284458886,0.5689519284458886,20.301511344577765,unique_starts,4.183875825169667,low_compatibility_junction
19460,401,179,12,3,12,3,15,19.0,18.83333333333333,23,12,3,4.0,12,2,0,0,0.9999999999999166,0.001625,0.00165,0.0994762820369264,0.5689519284458886,0.5689519284458886,19.28867513459481,unique_starts,4.183606422475443,low_compatibility_junction
2415,44,179,11,4,11,4,20,24.0,23.363636363636363,25,11,4,2.75,11,0,0,0,0.9999999999999092,0.00161,0.00165,0.2065565481138036,0.5689519284458886,0.5689519284458886,24.301511344577765,unique_starts,4.181792491836334,low_compatibility_junction
6138,130,179,11,4,11,4,23,24.0,24.09090909090909,25,11,4,2.75,11,0,0,0,0.9999999999999092,0.00218,0.00165,0.3750856099387888,0.5689519284458886,0.5689519284458886,24.301511344577765,unique_starts,4.181792491836334,low_compatibility_junction
8793,179,5,20,4,4,20,15,18.5,19.0,25,20,4,5.0,20,3,0,0,0.99999999999995,0.00165,0.001905,0.5689519284458886,0.2128801687575538,0.5689519284458886,19.0,unique_starts,4.181337408164869,low_compatibility_junction
4221,85,179,10,4,10,5,16,18.5,18.5,21,10,4,2.5,10,36,36,36,-0.5652173913043356,0.001585,0.00165,0.3235060737188043,0.5689519284458886,0.5689519284458886,18.81622776601684,unique_starts,4.180209826077284,low_compatibility_junction
9006,181,179,12,2,12,2,17,22.5,21.75,25,12,2,6.0,12,0,0,0,0.9999999999999166,0.001805,0.00165,0.3007478712827228,0.5689519284458886,0.5689519284458886,22.78867513459481,unique_starts,4.174814376777458,low_compatibility_junction
13983,286,179,12,2,12,2,19,22.5,22.416666666666668,25,12,2,6.0,12,37,37,37,-0.5102040816326426,0.001875,0.00165,0.3401357757449929,0.5689519284458886,0.5689519284458886,22.78867513459481,unique_starts,4.174814376777458,low_compatibility_junction
8818,179,81,27,2,3,27,9,17.0,17.333333333333332,25,27,2,13.5,27,47,47,47,-0.2702702702702666,0.00165,0.001505,0.5689519284458886,0.1632723016967778,0.5689519284458886,17.577350269189626,unique_starts,4.174046865976077,low_compatibility_junction
14307,292,179,10,3,10,3,18,22.5,21.9,25,10,3,3.333333333333333,10,96,96,96,-0.8113207547169735,0.001825,0.00165,0.3535492232817385,0.5689519284458886,0.5689519284458886,22.81622776601684,unique_starts,4.172575391937485,low_compatibility_junction
8865,179,249,30,2,2,30,8,15.0,15.3,25,30,2,15.0,30,56,56,56,-0.3023255813953453,0.00165,0.001305,0.5689519284458886,0.1401594300005563,0.5689519284458886,15.707106781186548,unique_starts,4.172349817245788,low_compatibility_junction
8899,179,345,10,5,5,10,16,20.5,20.8,25,10,5,2.0,10,4,4,4,0.4285714285713979,0.00165,0.00213,0.5689519284458886,0.3060013004447193,0.5689519284458886,20.94721359549996,unique_starts,4.168954290569599,low_compatibility_junction
8914,179,394,13,4,4,13,18,21.0,21.07692307692308,25,13,4,3.25,13,22,22,22,-0.2571428571428498,0.00165,0.00199,0.5689519284458886,0.2902629243596911,0.5689519284458886,21.5,unique_starts,4.167429466077828,low_compatibility_junction
8855,179,231,17,3,3,17,15,19.0,19.47058823529412,25,17,3,5.666666666666667,17,31,31,31,-0.2916666666666606,0.00165,0.00225,0.5689519284458886,0.3360225533733575,0.5689519284458886,19.577350269189623,unique_starts,4.165841790708031,low_compatibility_junction
15185,308,179,10,2,10,2,19,22.5,22.3,25,10,2,5.0,10,47,47,47,-0.6491228070175324,0.00172,0.00165,0.2564674625344544,0.5689519284458886,0.5689519284458886,22.81622776601684,unique_starts,4.16583012986523,low_compatibility_junction
23971,491,179,10,2,10,2,21,23.0,23.0,25,10,2,5.0,10,0,0,0,0.9999999999999,0.002265,0.00165,0.1320362277381123,0.5689519284458886,0.5689519284458886,23.31622776601684,unique_starts,4.165588583971511,low_compatibility_junction
8883,179,298,11,4,4,11,17,22.0,21.363636363636363,25,11,4,2.75,11,8,8,8,0.1578947368420969,0.00165,0.001935,0.5689519284458886,0.3457203714372506,0.5689519284458886,22.5,unique_starts,4.16221240533133,low_compatibility_junction
20836,424,179,9,2,9,2,19,21.0,21.444444444444443,25,9,2,4.5,9,1,0,0,0.9999999999998888,0.001685,0.00165,0.2765911172426655,0.5689519284458886,0.5689519284458886,21.33333333333333,unique_starts,4.161497954550903,low_compatibility_junction
11331,233,179,8,3,8,3,23,24.0,24.125,25,8,3,2.6666666666666665,8,0,0,0,0.999999999999875,0.00191,0.00165,0.3258325713954603,0.5689519284458886,0.5689519284458886,24.353553390593277,unique_starts,4.161088783507853,low_compatibility_junction
19883,408,179,7,4,7,4,22,24.0,24.0,25,7,4,1.75,7,0,0,0,0.9999999999998572,0.001965,0.00165,0.2615940707859118,0.5689519284458886,0.5689519284458886,24.37796447300923,unique_starts,4.159986388424485,low_compatibility_junction
14653,298,179,8,2,8,2,13,16.5,16.25,19,8,2,4.0,8,11,11,11,-0.1578947368420969,0.001935,0.00165,0.3457203714372506,0.5689519284458886,0.5689519284458886,16.853553390593273,unique_starts,4.159078369920447,low_compatibility_junction
9513,195,21,64,44,64,59,1,1.0,1.140625,2,64,44,1.4545454545454546,64,0,0,0,0.9999999999999843,0.0012,0.001335,0.375931257510351,0.7000075364621832,0.7000075364621832,1.125,unique_starts,4.159010456279702,low_compatibility_junction
17981,366,179,8,2,8,2,14,17.0,17.5,24,8,2,4.0,8,2,0,0,0.999999999999875,0.0018,0.00165,0.1776705611717792,0.5689519284458886,0.5689519284458886,17.353553390593273,unique_starts,4.158632737121873,low_compatibility_junction
17724,360,179,7,3,7,3,16,18.0,17.857142857142858,20,7,3,2.333333333333333,7,6,0,0,0.9999999999998572,0.001235,0.00165,0.3434527987994917,0.5689519284458886,0.5689519284458886,18.37796447300923,unique_starts,4.158226578909311,low_compatibility_junction
23018,473,179,7,3,7,3,13,18.0,17.142857142857142,21,7,3,2.333333333333333,7,18,18,18,-0.4399999999999824,0.001865,0.00165,0.3191058915499387,0.5689519284458886,0.5689519284458886,18.37796447300923,unique_starts,4.158226578909311,low_compatibility_junction
18226,372,179,7,3,7,4,16,20.0,19.857142857142858,24,7,3,2.333333333333333,7,9,9,9,-0.1249999999999922,0.001885,0.00165,0.326202429044058,0.5689519284458886,0.5689519284458886,20.37796447300923,unique_starts,4.156837690020422,low_compatibility_junction
8905,179,372,9,4,4,9,18,22.0,21.444444444444443,25,9,4,2.25,9,7,7,7,0.1249999999999922,0.00165,0.001885,0.5689519284458886,0.326202429044058,0.5689519284458886,22.5,unique_starts,4.156681947813617,low_compatibility_junction
21298,434,179,8,2,8,2,19,22.5,22.375,25,8,2,4.0,8,0,0,0,0.999999999999875,0.0013,0.00165,0.1913775249027455,0.5689519284458886,0.5689519284458886,22.853553390593277,unique_starts,4.155037965880043,low_compatibility_junction
21006,427,179,7,3,7,3,22,24.0,24.0,25,7,3,2.333333333333333,7,0,0,0,0.9999999999998572,0.002075,0.00165,0.3336887883876698,0.5689519284458886,0.5689519284458886,24.37796447300923,unique_starts,4.154754356687088,low_compatibility_junction
18716,384,179,8,2,8,2,21,23.5,23.375,25,8,2,4.0,8,0,0,0,0.999999999999875,0.001705,0.00165,0.3311534921812946,0.5689519284458886,0.5689519284458886,23.853553390593277,unique_starts,4.154565152641272,low_compatibility_junction
16833,341,179,6,4,6,4,23,25.0,24.5,25,6,4,1.5,6,0,0,0,0.9999999999998334,0.0015,0.00165,0.2683210211395162,0.5689519284458886,0.5689519284458886,25.408248290463863,unique_starts,4.152388340923634,low_compatibility_junction
8799,179,18,11,3,3,11,18,21.0,21.09090909090909,25,11,3,3.6666666666666665,11,20,20,20,-0.2903225806451519,0.00165,0.0016,0.5689519284458886,0.19304265538129,0.5689519284458886,21.577350269189623,unique_starts,4.15228946739766,low_compatibility_junction
8815,179,76,10,3,3,10,14,20.5,19.6,25,10,3,3.333333333333333,10,0,0,0,0.9999999999999,0.00165,0.00192,0.5689519284458886,0.3514798508419357,0.5689519284458886,21.077350269189623,unique_starts,4.149940464702483,low_compatibility_junction
8860,179,242,10,3,3,10,17,21.0,21.2,25,10,3,3.333333333333333,10,58,58,58,-0.7058823529411662,0.00165,0.00172,0.5689519284458886,0.2764589666603003,0.5689519284458886,21.577350269189623,unique_starts,4.1496501046560255,low_compatibility_junction
8896,179,334,9,3,3,9,17,19.0,18.666666666666668,20,9,3,3.0,9,41,41,41,-0.6399999999999871,0.00165,0.002275,0.5689519284458886,0.3366989786086699,0.5689519284458886,19.577350269189623,unique_starts,4.148012142712028,low_compatibility_junction
10294,208,179,5,4,5,4,24,25.0,24.8,25,5,4,1.25,5,0,0,0,0.9999999999998,0.00182,0.00165,0.360652695516713,0.5689519284458886,0.5689519284458886,25.44721359549996,unique_starts,4.144098045166735,low_compatibility_junction
8858,179,237,5,4,4,5,23,24.0,24.0,25,5,4,1.25,5,0,0,0,0.9999999999998,0.00165,0.001965,0.5689519284458886,0.2773961772085148,0.5689519284458886,24.5,unique_starts,4.140239830637241,low_compatibility_junction
8812,179,67,11,2,2,11,16,19.0,19.09090909090909,23,11,2,5.5,11,31,31,31,-0.4761904761904648,0.00165,0.00209,0.5689519284458886,0.2386017039243143,0.5689519284458886,19.707106781186543,unique_starts,4.140052076085231,low_compatibility_junction
778,12,179,5,3,5,3,22,24.0,23.8,25,5,3,1.6666666666666667,5,0,0,0,0.9999999999998,0.001385,0.00165,0.2696492275696411,0.5689519284458886,0.5689519284458886,24.44721359549996,unique_starts,4.139282680096004,low_compatibility_junction
8813,179,69,11,2,2,11,17,21.0,20.90909090909091,25,11,2,5.5,11,24,24,24,-0.3714285714285608,0.00165,0.00211,0.5689519284458886,0.3269176372302509,0.5689519284458886,21.707106781186543,unique_starts,4.138798943253151,low_compatibility_junction
8898,179,343,11,2,2,11,20,22.0,22.272727272727277,25,11,2,5.5,11,31,31,31,-0.4761904761904648,0.00165,0.00204,0.5689519284458886,0.3595409514672789,0.5689519284458886,22.707106781186543,unique_starts,4.1382578177120255,low_compatibility_junction
8931,179,454,11,2,2,11,16,22.0,21.272727272727277,25,11,2,5.5,11,0,0,0,0.9999999999999092,0.00165,0.00096,0.5689519284458886,0.1722697340881649,0.5689519284458886,22.707106781186543,unique_starts,4.1382578177120255,low_compatibility_junction
8808,179,52,11,2,2,11,18,23.0,22.545454545454547,25,11,2,5.5,11,0,0,0,0.9999999999999092,0.00165,0.00227,0.5689519284458886,0.1163688365548746,0.5689519284458886,23.707106781186543,unique_starts,4.13776374656578,low_compatibility_junction
8840,179,155,10,2,2,10,10,19.5,19.1,25,10,2,5.0,10,105,105,105,-0.826086956521732,0.00165,0.00202,0.5689519284458886,0.3251159532500225,0.5689519284458886,20.207106781186543,unique_starts,4.137075331427267,low_compatibility_junction
16985,345,179,4,3,4,3,13,15.0,14.75,16,4,3,1.3333333333333333,4,10,10,10,-0.4285714285713979,0.00213,0.00165,0.3060013004447193,0.5689519284458886,0.5689519284458886,15.5,unique_starts,4.135727341382131,low_compatibility_junction
8825,179,99,9,2,2,9,13,18.0,17.22222222222222,20,9,2,4.5,9,24,24,24,-0.4545454545454407,0.00165,0.001855,0.5689519284458886,0.1420048306381812,0.5689519284458886,18.707106781186543,unique_starts,4.135252612719565,low_compatibility_junction
8907,179,376,9,2,2,9,19,23.0,22.55555555555556,25,9,2,4.5,9,2,0,0,0.9999999999998888,0.00165,0.00193,0.5689519284458886,0.3584470385561149,0.5689519284458886,23.707106781186543,unique_starts,4.1322332890480675,low_compatibility_junction
12530,256,179,4,3,4,3,23,23.5,23.75,25,4,3,1.3333333333333333,4,165,165,165,-0.9526627218934856,0.001515,0.00165,0.3647150343847177,0.5689519284458886,0.5689519284458886,24.0,unique_starts,4.129698972587804,low_compatibility_junction
8925,179,438,4,3,3,4,17,20.5,20.75,25,4,3,1.3333333333333333,4,1,0,0,0.99999999999975,0.00165,0.001245,0.5689519284458886,0.1401500530684351,0.5689519284458886,21.077350269189623,unique_starts,4.126023764929285,low_compatibility_junction
14492,295,179,3,3,3,3,25,25.0,25.0,25,3,3,1.0,3,0,0,0,0.9999999999996666,0.0004,0.00165,0.1343420798393327,0.5689519284458886,0.5689519284458886,25.577350269189623,unique_starts,4.117059910017489,low_compatibility_junction
22935,472,179,3,3,3,3,24,25.0,24.666666666666668,25,3,3,1.0,3,110,110,110,-0.9469026548672485,0.001335,0.00165,0.3274570491956351,0.5689519284458886,0.5689519284458886,25.577350269189623,unique_starts,4.117059910017489,low_compatibility_junction
19815,407,179,3,2,3,2,15,16.0,16.666666666666668,19,3,2,1.5,3,55,55,55,-0.8965517241379155,0.00146,0.00165,0.2500328177543294,0.5689519284458886,0.5689519284458886,16.577350269189626,unique_starts,4.115939647945235,low_compatibility_junction
23534,482,179,3,2,3,2,16,18.0,17.666666666666668,19,3,2,1.5,3,49,49,49,-0.8846153846153676,0.00184,0.00165,0.3335031382556556,0.5689519284458886,0.5689519284458886,18.577350269189623,unique_starts,4.1142035368341245,low_compatibility_junction
16470,333,179,3,2,3,2,24,24.0,24.33333333333333,25,3,2,1.5,3,151,151,151,-0.9610389610389548,0.00127,0.00165,0.2675847245479855,0.5689519284458886,0.5689519284458886,24.577350269189623,unique_starts,4.110731314611902,low_compatibility_junction
8908,179,380,4,2,2,4,23,24.5,24.25,25,4,2,2.0,4,1,0,0,0.99999999999975,0.00165,0.001205,0.5689519284458886,0.151503299938132,0.5689519284458886,25.207106781186543,unique_starts,4.11054220046621,low_compatibility_junction
7706,158,179,3,2,3,2,24,25.0,24.666666666666668,25,3,2,1.5,3,100,100,100,-0.9417475728155248,0.000985,0.00165,0.2381968228714805,0.5689519284458886,0.5689519284458886,25.577350269189623,unique_starts,4.110314647945235,low_compatibility_junction
8823,179,96,3,2,2,3,16,16.0,16.666666666666668,18,3,2,1.5,3,58,58,58,-0.9016393442622804,0.00165,0.001595,0.5689519284458886,0.236752893045914,0.5689519284458886,16.707106781186546,unique_starts,4.10919438587298,low_compatibility_junction
8801,179,25,3,2,2,3,24,25.0,24.666666666666668,25,3,2,1.5,3,0,0,0,0.9999999999996666,0.00165,0.00167,0.5689519284458886,0.271393074882187,0.5689519284458886,25.707106781186543,unique_starts,4.10356938587298,low_compatibility_junction
1214,21,141,163,57,74,163,1,2.0,1.8650306748466257,4,163,57,2.8596491228070176,163,0,0,0,0.999999999999994,0.001335,0.001665,0.7000075364621832,0.308149805058214,0.7000075364621832,2.116247638743819,unique_starts,4.071389162166943,low_compatibility_junction
1185,21,31,148,57,72,146,1,2.0,1.7027027027027026,4,148,57,2.5964912280701755,148,0,0,0,0.9999999999999932,0.001335,0.001575,0.7000075364621832,0.2697565681658441,0.7000075364621832,2.117851130197758,unique_starts,4.067845826239735,low_compatibility_junction
1283,21,381,122,42,66,120,1,2.0,1.6311475409836065,3,122,42,2.9047619047619047,122,0,0,0,0.999999999999992,0.001335,0.001595,0.7000075364621832,0.3387188931101798,0.7000075364621832,2.123091490979333,unique_starts,4.053001711442639,low_compatibility_junction
1191,21,74,130,77,105,129,2,3.0,3.076923076923077,5,130,77,1.6883116883116882,130,0,0,0,0.9999999999999925,0.001335,0.001315,0.7000075364621832,0.3251881662309694,0.7000075364621832,3.097590007294853,unique_starts,4.037965500858059,low_compatibility_junction
1293,21,409,10,10,10,10,1,1.0,1.0,1,10,10,1.0,10,0,0,0,0.9999999999999,0.001335,0.00128,0.7000075364621832,0.3376684460280632,0.7000075364621832,1.316227766016838,unique_starts,4.030438615122609,low_compatibility_junction
1219,21,156,83,53,70,83,2,3.0,3.3012048192771086,5,83,53,1.5660377358490567,83,0,0,0,0.999999999999988,0.001335,0.001425,0.7000075364621832,0.3103850408553331,0.7000075364621832,3.11952286093344,unique_starts,4.006467275953616,low_compatibility_junction
1305,21,449,107,54,78,107,2,4.0,4.074766355140187,5,107,54,1.9814814814814812,107,0,0,0,0.9999999999999908,0.001335,0.00181,0.7000075364621832,0.3781278559252019,0.7000075364621832,4.113227703414459,unique_starts,3.9961908103949972,low_compatibility_junction
22701,467,21,121,9,121,15,2,8.0,8.553719008264462,20,121,9,13.444444444444445,121,32,32,32,0.581699346405225,0.001865,0.001335,0.271424855707679,0.7000075364621832,0.7000075364621832,8.090909090909092,unique_starts,3.938856454703736,low_compatibility_junction
1182,21,12,68,26,37,68,4,6.0,5.5588235294117645,7,68,26,2.6153846153846154,68,1,0,0,0.9999999999999852,0.001335,0.001385,0.7000075364621832,0.2696492275696411,0.7000075364621832,6.164398987305358,unique_starts,3.927924985415669,low_compatibility_junction
22828,471,21,64,9,64,9,2,6.0,6.015625,13,64,9,7.111111111111111,64,6,6,6,0.8285714285714167,0.002075,0.001335,0.3571105534487123,0.7000075364621832,0.7000075364621832,6.125,unique_starts,3.91541112207344,low_compatibility_junction
7422,155,21,69,9,69,10,2,7.0,7.086956521739131,13,69,9,7.666666666666667,69,10,10,10,0.7468354430379652,0.00202,0.001335,0.3251159532500225,0.7000075364621832,0.7000075364621832,7.120385853085769,unique_starts,3.9134443025716275,low_compatibility_junction
17459,354,21,82,6,82,8,2,7.5,9.853658536585366,25,82,6,13.666666666666666,82,124,124,124,-0.2038834951456301,0.002235,0.001335,0.3571416474923607,0.7000075364621832,0.7000075364621832,7.610431526074847,unique_starts,3.911861670482935,low_compatibility_junction
16528,334,21,87,12,87,15,10,16.0,16.436781609195403,25,87,12,7.25,87,61,61,61,0.1756756756756745,0.002275,0.001335,0.3366989786086699,0.7000075364621832,0.7000075364621832,16.10721125348378,unique_starts,3.911813860942358,low_compatibility_junction
11425,236,21,43,7,43,8,2,4.0,5.069767441860465,12,43,7,6.142857142857143,43,11,11,11,0.5925925925925816,0.001695,0.001335,0.2795169795951464,0.7000075364621832,0.7000075364621832,4.152498570332605,unique_starts,3.9100274120591747,low_compatibility_junction
24524,506,21,70,7,70,8,2,8.5,11.342857142857143,25,70,7,10.0,70,52,52,52,0.1475409836065561,0.00169,0.001335,0.2579065295263837,0.7000075364621832,0.7000075364621832,8.61952286093344,unique_starts,3.9026726061390056,low_compatibility_junction
23370,480,21,66,11,66,11,3,11.0,10.530303030303031,18,66,11,6.0,66,2,0,0,0.9999999999999848,0.001605,0.001335,0.2728652466631189,0.7000075364621832,0.7000075364621832,11.123091490979332,unique_starts,3.902376445219443,low_compatibility_junction
3716,75,21,86,5,86,5,2,14.0,13.593023255813954,25,86,5,17.2,86,76,76,76,0.061728395061728,0.001605,0.001335,0.1506826498683634,0.7000075364621832,0.7000075364621832,14.10783277320344,unique_starts,3.8953024322330214,low_compatibility_junction
12113,249,21,97,3,97,5,2,13.0,12.855670103092784,25,97,3,32.333333333333336,97,77,77,77,0.1149425287356315,0.001305,0.001335,0.1401594300005563,0.7000075364621832,0.7000075364621832,13.101534616513362,unique_starts,3.8935722138156743,low_compatibility_junction
11684,242,21,63,9,63,10,7,14.0,14.444444444444445,23,63,9,7.0,63,0,0,0,0.999999999999984,0.00172,0.001335,0.2764589666603003,0.7000075364621832,0.7000075364621832,14.125988157669742,unique_starts,3.8907677758506947,low_compatibility_junction
9453,194,21,53,6,53,7,2,8.0,8.169811320754716,14,53,6,8.833333333333334,53,5,0,0,0.9999999999999812,0.002005,0.001335,0.2911748922928159,0.7000075364621832,0.7000075364621832,8.13736056394869,unique_starts,3.886660449965107,low_compatibility_junction
1279,21,354,124,12,15,124,6,13.0,14.620967741935484,25,124,12,10.333333333333334,124,82,82,82,0.2038834951456301,0.001335,0.002235,0.7000075364621832,0.3571416474923607,0.7000075364621832,13.25819888974716,unique_starts,3.8860948882372797,low_compatibility_junction
12594,257,21,48,5,48,5,2,6.5,6.729166666666667,13,48,5,9.6,48,30,30,30,0.2307692307692278,0.002185,0.001335,0.3208565710135754,0.7000075364621832,0.7000075364621832,6.644337567297407,unique_starts,3.8850321159770695,low_compatibility_junction
1258,21,286,89,13,17,85,6,11.0,12.07865168539326,22,89,13,6.846153846153846,89,18,18,18,0.6635514018691527,0.001335,0.001875,0.7000075364621832,0.3401357757449929,0.7000075364621832,11.242535625036332,unique_starts,3.884125957238228,low_compatibility_junction
1303,21,444,92,14,15,92,6,12.0,12.619565217391305,20,92,14,6.571428571428571,92,8,8,8,0.8399999999999916,0.001335,0.00186,0.7000075364621832,0.3422859437615778,0.7000075364621832,12.25819888974716,unique_starts,3.8820826694418917,low_compatibility_junction
1298,21,423,102,12,13,102,6,13.0,13.264705882352942,23,102,12,8.5,102,57,57,57,0.2830188679245265,0.001335,0.00199,0.7000075364621832,0.30359579210094,0.7000075364621832,13.277350098112615,unique_starts,3.8770918767496894,low_compatibility_junction
4722,96,21,56,6,56,7,7,13.5,13.446428571428571,19,56,6,9.333333333333334,56,14,14,14,0.5999999999999914,0.001595,0.001335,0.236752893045914,0.7000075364621832,0.7000075364621832,13.633630620956213,unique_starts,3.8768367289656855,low_compatibility_junction
1297,21,422,86,12,15,86,8,14.0,14.44186046511628,24,86,12,7.166666666666667,86,34,34,34,0.4333333333333297,0.001335,0.001375,0.7000075364621832,0.2264440430916425,0.7000075364621832,14.25819888974716,unique_starts,3.8737282179616814,low_compatibility_junction
20764,423,21,57,5,44,7,2,12.0,13.140350877192985,25,57,5,11.4,57,102,102,102,-0.2830188679245265,0.00199,0.001335,0.30359579210094,0.7000075364621832,0.7000075364621832,12.150755672288884,unique_starts,3.8705221446115896,low_compatibility_junction
18418,377,21,67,2,67,3,2,13.0,12.701492537313433,25,67,2,33.5,67,51,51,51,0.1355932203389819,0.00055,0.001335,0.0356266503426066,0.7000075364621832,0.7000075364621832,13.122169444356306,unique_starts,3.8671723539634177,low_compatibility_junction
24416,504,21,43,6,43,6,6,12.0,12.627906976744184,20,43,6,7.166666666666667,43,0,0,0,0.9999999999999768,0.001395,0.001335,0.2827115647893102,0.7000075364621832,0.7000075364621832,12.152498570332604,unique_starts,3.8652298438717803,low_compatibility_junction
20196,412,21,50,5,50,5,7,15.5,15.78,25,50,5,10.0,50,0,0,0,0.99999999999998,0.0012,0.001335,0.1924316037118147,0.7000075364621832,0.7000075364621832,15.64142135623731,unique_starts,3.8648511154054423,low_compatibility_junction
16867,343,21,42,8,42,8,13,19.5,19.547619047619047,25,42,8,5.25,42,8,8,8,0.6799999999999864,0.00204,0.001335,0.3595409514672789,0.7000075364621832,0.7000075364621832,19.65430334996209,unique_starts,3.861873188683828,low_compatibility_junction
1227,21,193,31,3,6,31,1,3.0,3.2580645161290325,6,31,3,10.333333333333334,31,0,0,0,0.9999999999999678,0.001335,0.000155,0.7000075364621832,0.0095890500823857,0.7000075364621832,3.408248290463863,unique_starts,3.861846728048389,low_compatibility_junction
22643,464,21,52,3,52,4,7,14.5,14.865384615384617,25,52,3,17.333333333333332,52,21,21,21,0.4246575342465695,0.001725,0.001335,0.1718657599491447,0.7000075364621832,0.7000075364621832,14.638675049056308,unique_starts,3.858525284122596,low_compatibility_junction
1188,21,51,76,9,11,76,7,13.0,12.93421052631579,18,76,9,8.444444444444445,76,39,39,39,0.3217391304347798,0.001335,0.002095,0.7000075364621832,0.3705657778884752,0.7000075364621832,13.301511344577763,unique_starts,3.8585011385636396,low_compatibility_junction
2670,51,21,39,8,39,8,14,20.0,20.17948717948718,25,39,8,4.875,39,76,76,76,-0.3217391304347798,0.002095,0.001335,0.3705657778884752,0.7000075364621832,0.7000075364621832,20.160128153805086,unique_starts,3.857663236812501,low_compatibility_junction
