edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit,repair_score,repair_reason,bank_edge_id,is_repair_edge
207,187,167,2003,36,412,439,1,7.0,6.313030454318522,10,2003,36,55.638888888888886,2003,1931,1931,1931,0.018301982714794,0.005175,0.005095,1.141922868998979,1.3357884073864643,1.3357884073864643,7.049266463908214,unique_starts,,,,False
208,187,186,1285,47,340,336,1,6.0,5.662256809338522,10,1285,47,27.34042553191489,1285,1433,1433,1433,-0.0544518027961736,0.005175,0.00718,1.141922868998979,1.2843709165327069,1.2843709165327069,6.054232614454664,unique_starts,,,,False
209,187,206,389,24,110,110,1,7.0,7.053984575835476,10,389,24,16.208333333333332,389,163,163,163,0.4094202898550717,0.005175,0.007895,1.141922868998979,1.067174264901552,1.141922868998979,7.095346258924559,unique_starts,,,,False
210,187,207,844,28,180,189,1,7.0,6.909952606635071,10,844,28,30.142857142857142,844,572,572,572,0.1920903954802258,0.005175,0.007825,1.141922868998979,1.3972225133438927,1.3972225133438927,7.074535599249993,unique_starts,,,,False
211,198,178,1714,22,324,330,1,7.0,6.775962660443407,10,1714,22,77.9090909090909,1714,3781,3781,3781,-0.3761601455868971,0.006905,0.00622,0.6242252993529385,0.5668323279398094,0.6242252993529385,7.055555555555555,unique_starts,,,,False
212,198,217,62,7,27,21,2,9.0,7.935483870967742,10,62,7,8.857142857142858,62,170,170,170,-0.4655172413793083,0.006905,0.00419,0.6242252993529385,0.5697363003069251,0.6242252993529385,9.192450089729876,unique_starts,,,,False
213,198,218,3262,68,622,615,1,7.0,6.939301042305334,10,3262,68,47.97058823529412,3262,983,983,983,0.5368669022379269,0.006905,0.008605,0.6242252993529385,0.8816696613244259,0.8816696613244259,7.040096346988231,unique_starts,,,,False
214,203,204,1689,48,337,383,1,7.0,6.61101243339254,10,1689,48,35.1875,1689,1245,1245,1245,0.1513292433537831,0.00391,0.00524,0.420505443133842,0.7820937747631929,0.7820937747631929,7.054473471070285,unique_starts,,,,False
215,203,205,34,9,18,19,7,10.0,9.323529411764708,10,34,9,3.7777777777777777,34,13,13,13,0.4468085106382883,0.00391,0.002745,0.420505443133842,0.5395771851089068,0.5395771851089068,10.235702260395517,unique_starts,,,,False
216,203,221,20,5,11,11,8,10.0,9.4,10,20,5,4.0,20,8,8,8,0.4285714285714133,0.00391,0.007795,0.420505443133842,0.5931135772653867,0.5931135772653867,10.301511344577763,unique_starts,,,,False
217,203,222,193,10,51,45,2,8.0,7.435233160621761,10,193,10,19.3,193,175,175,175,0.0489130434782607,0.00391,0.001795,0.420505443133842,0.9050989791035348,0.9050989791035348,8.140028008402801,unique_starts,,,,False
218,203,223,1634,35,339,400,1,6.0,5.931456548347613,10,1634,35,46.68571428571428,1634,643,643,643,0.4352217830478698,0.00391,0.00495,0.420505443133842,0.4482084322085275,0.4482084322085275,6.054312544659357,unique_starts,,,,False
219,203,224,698,27,180,253,1,8.0,7.626074498567335,10,698,27,25.85185185185185,698,1085,1085,1085,-0.2170499158721255,0.00391,0.005755,0.420505443133842,0.6191565157353949,0.6191565157353949,8.074535599249993,unique_starts,,,,False
220,204,203,1245,35,308,275,1,6.0,6.019277108433735,10,1245,35,35.57142857142857,1245,1689,1689,1689,-0.1513292433537831,0.00524,0.00391,0.7820937747631929,0.420505443133842,0.7820937747631929,6.056980288229819,unique_starts,,,,False
221,204,205,1689,34,301,309,1,7.0,6.838957963291889,10,1689,34,49.6764705882353,1689,438,438,438,0.5881523272214384,0.00524,0.002745,0.7820937747631929,0.5395771851089068,0.7820937747631929,7.057639041770424,unique_starts,,,,False
222,204,206,18,10,14,14,9,10.0,9.77777777777778,10,18,10,1.8,18,23,23,23,-0.1219512195121921,0.00524,0.007895,0.7820937747631929,1.067174264901552,1.067174264901552,10.267261241912424,unique_starts,,,,False
223,204,222,4,2,3,3,9,10.0,9.75,10,4,2,2.0,4,7,7,7,-0.2727272727272479,0.00524,0.001795,0.7820937747631929,0.9050989791035348,0.9050989791035348,10.577350269189626,unique_starts,,,,False
224,204,223,1215,32,316,349,1,8.0,7.333333333333333,10,1215,32,37.96875,1215,1372,1372,1372,-0.06068805566293,0.00524,0.00495,0.7820937747631929,0.4482084322085275,0.7820937747631929,8.0562543950463,unique_starts,,,,False
225,204,224,1532,32,316,400,1,6.0,6.280026109660574,10,1532,32,47.875,1532,1965,1965,1965,-0.1238204175007148,0.00524,0.005755,0.7820937747631929,0.6191565157353949,0.7820937747631929,6.0562543950463015,unique_starts,,,,False
226,205,203,13,4,9,7,8,10.0,9.384615384615383,10,13,4,3.25,13,34,34,34,-0.4468085106382883,0.002745,0.00391,0.5395771851089068,0.420505443133842,0.5395771851089068,10.333333333333334,unique_starts,,,,False
227,205,204,438,12,89,73,1,6.0,6.255707762557078,10,438,12,36.5,438,1689,1689,1689,-0.5881523272214384,0.002745,0.00524,0.5395771851089068,0.7820937747631929,0.7820937747631929,6.105999788000636,unique_starts,,,,False
228,205,206,1773,37,320,324,1,7.0,6.857304004512127,10,1773,37,47.91891891891892,1773,652,652,652,0.4622680412371132,0.002745,0.007895,0.5395771851089068,1.067174264901552,1.067174264901552,7.055901699437495,unique_starts,,,,False
229,205,207,41,10,23,23,7,10.0,9.414634146341465,10,41,10,4.1,41,7,7,7,0.7083333333333186,0.002745,0.007825,0.5395771851089068,1.3972225133438927,1.3972225133438927,10.208514414057074,unique_starts,,,,False
230,205,223,8,4,6,6,9,10.0,9.75,10,8,4,2.0,8,3,3,3,0.4545454545454132,0.002745,0.00495,0.5395771851089068,0.4482084322085275,0.5395771851089068,10.408248290463863,unique_starts,,,,False
231,205,224,287,15,69,84,1,8.0,7.78397212543554,10,287,15,19.133333333333333,287,191,191,191,0.2008368200836816,0.002745,0.005755,0.5395771851089068,0.6191565157353949,0.6191565157353949,8.12038585308577,unique_starts,,,,False
232,205,226,112,6,27,29,1,8.0,7.339285714285714,10,112,6,18.666666666666668,112,110,110,110,0.0090090090090089,0.002745,0.005885,0.5395771851089068,0.4615167349457846,0.5395771851089068,8.192450089729876,unique_starts,,,,False
233,206,186,1044,23,202,196,1,7.0,6.885057471264368,10,1044,23,45.391304347826086,1044,1269,1269,1269,-0.0972762645914396,0.007895,0.00718,1.067174264901552,1.2843709165327069,1.2843709165327069,7.070359754473029,unique_starts,,,,False
234,206,187,163,7,39,36,1,8.0,7.411042944785276,10,163,7,23.285714285714285,163,389,389,389,-0.4094202898550717,0.007895,0.005175,1.067174264901552,1.141922868998979,1.141922868998979,8.160128153805086,unique_starts,,,,False
235,206,204,23,6,12,14,7,10.0,9.304347826086955,10,23,6,3.8333333333333335,23,18,18,18,0.1219512195121921,0.007895,0.00524,1.067174264901552,0.7820937747631929,1.067174264901552,10.288675134594811,unique_starts,,,,False
236,206,205,652,18,146,114,1,7.0,6.688650306748467,10,652,18,36.22222222222222,652,1773,1773,1773,-0.4622680412371132,0.007895,0.002745,1.067174264901552,0.5395771851089068,1.067174264901552,7.0827605888602365,unique_starts,,,,False
237,206,207,2772,75,530,623,1,7.0,6.440836940836941,10,2772,75,36.96,2772,1424,1424,1424,0.321258341277407,0.007895,0.007825,1.067174264901552,1.3972225133438927,1.3972225133438927,7.043437224276307,unique_starts,,,,False
238,206,208,40,11,23,23,8,10.0,9.45,10,40,11,3.636363636363636,40,2,0,0,0.9999999999999748,0.007895,0.00363,1.067174264901552,0.901984607927955,1.067174264901552,10.208514414057074,unique_starts,,,,False
239,206,224,18,7,12,12,8,10.0,9.61111111111111,10,18,7,2.571428571428572,18,0,0,0,0.9999999999999444,0.007895,0.005755,1.067174264901552,0.6191565157353949,1.067174264901552,10.288675134594811,unique_starts,,,,False
240,206,226,2044,38,488,433,1,6.0,6.093444227005871,10,2044,38,53.78947368421053,2044,1938,1938,1938,0.0266197890507282,0.007895,0.005885,1.067174264901552,0.4615167349457846,1.067174264901552,6.04526787302126,unique_starts,,,,False
241,206,227,1036,32,288,317,1,8.0,7.732625482625482,10,1036,32,32.375,1036,1166,1166,1166,-0.0590372388737511,0.007895,0.005305,1.067174264901552,0.3779954333962453,1.067174264901552,8.058925565098878,unique_starts,,,,False
242,207,186,250,10,55,58,1,8.0,7.392,10,250,10,25.0,250,515,515,515,-0.3464052287581695,0.007825,0.00718,1.3972225133438927,1.2843709165327069,1.3972225133438927,8.134839972492648,unique_starts,,,,False
243,207,187,572,14,122,109,1,7.0,6.821678321678322,10,572,14,40.85714285714285,572,844,844,844,-0.1920903954802258,0.007825,0.005175,1.3972225133438927,1.141922868998979,1.3972225133438927,7.090535746042519,unique_starts,,,,False
244,207,205,7,4,6,5,8,10.0,9.428571428571429,10,7,4,1.75,7,41,41,41,-0.7083333333333186,0.007825,0.002745,1.3972225133438927,0.5395771851089068,1.3972225133438927,10.408248290463863,unique_starts,,,,False
245,207,206,1424,48,310,370,1,6.0,5.865168539325842,10,1424,48,29.666666666666668,1424,2772,2772,2772,-0.321258341277407,0.007825,0.007895,1.3972225133438927,1.067174264901552,1.3972225133438927,6.056796183424707,unique_starts,,,,False
246,207,208,2651,51,480,476,1,7.0,6.863824971708789,10,2651,51,51.98039215686274,2651,370,370,370,0.75504799735187,0.007825,0.00363,1.3972225133438927,0.901984607927955,1.3972225133438927,7.045643546458764,unique_starts,,,,False
247,207,209,44,14,27,27,8,10.0,9.522727272727272,10,44,14,3.142857142857143,44,11,11,11,0.5999999999999891,0.007825,0.006,1.3972225133438927,1.2040851850136032,1.3972225133438927,10.192450089729876,unique_starts,,,,False
248,207,226,1244,37,324,367,1,8.0,7.496784565916399,10,1244,37,33.62162162162162,1244,935,935,935,0.1418081688848095,0.007825,0.005885,1.3972225133438927,0.4615167349457846,1.3972225133438927,8.055555555555555,unique_starts,,,,False
249,207,227,1391,33,345,336,1,6.0,5.940330697340043,10,1391,33,42.15151515151515,1391,1789,1789,1789,-0.1251572327044025,0.007825,0.005305,1.3972225133438927,0.3779954333962453,1.3972225133438927,6.053838190205816,unique_starts,,,,False
250,208,187,24,3,10,10,6,9.0,8.958333333333334,10,24,3,8.0,24,0,0,0,0.9999999999999584,0.00363,0.005175,0.901984607927955,1.141922868998979,1.141922868998979,9.316227766016835,unique_starts,,,,False
251,208,207,370,13,74,79,1,7.0,6.383783783783784,10,370,13,28.46153846153846,370,2651,2651,2651,-0.75504799735187,0.00363,0.007825,0.901984607927955,1.3972225133438927,1.3972225133438927,7.116247638743819,unique_starts,,,,False
252,208,209,2158,46,402,385,1,7.0,6.892029657089898,10,2158,46,46.91304347826087,2158,345,345,345,0.7243308030363561,0.00363,0.006,0.901984607927955,1.2040851850136032,1.2040851850136032,7.049875466805382,unique_starts,,,,False
253,208,210,44,15,28,28,8,10.0,9.568181818181818,10,44,15,2.933333333333333,44,12,12,12,0.5714285714285612,0.00363,0.005835,0.901984607927955,0.665031004775942,0.901984607927955,10.188982236504614,unique_starts,,,,False
254,208,226,6,3,4,5,9,10.0,9.666666666666666,10,6,3,2.0,6,0,0,0,0.9999999999998334,0.00363,0.005885,0.901984607927955,0.4615167349457846,0.901984607927955,10.5,unique_starts,,,,False
255,208,227,100,6,25,29,3,8.0,7.63,10,100,6,16.666666666666668,100,108,108,108,-0.0384615384615382,0.00363,0.005305,0.901984607927955,0.3779954333962453,0.901984607927955,8.2,unique_starts,,,,False
256,208,229,213,14,68,54,2,8.0,7.92018779342723,10,213,14,15.214285714285714,213,66,66,66,0.5268817204301056,0.00363,0.007375,0.901984607927955,0.6570534259161989,0.901984607927955,8.121267812518166,unique_starts,,,,False
257,209,207,11,4,7,6,7,9.0,9.090909090909092,10,11,4,2.75,11,44,44,44,-0.5999999999999891,0.006,0.007825,1.2040851850136032,1.3972225133438927,1.3972225133438927,9.377964473009229,unique_starts,,,,False
258,209,208,345,8,66,62,1,7.0,6.672463768115942,10,345,8,43.125,345,2158,2158,2158,-0.7243308030363561,0.006,0.00363,1.2040851850136032,0.901984607927955,1.2040851850136032,7.123091490979332,unique_starts,,,,False
259,209,210,2324,60,461,449,1,7.0,6.608864027538727,10,2324,60,38.73333333333333,2324,1293,1293,1293,0.285042853193254,0.006,0.005835,1.2040851850136032,0.665031004775942,1.2040851850136032,7.046574643283262,unique_starts,,,,False
260,209,227,11,4,7,7,8,10.0,9.545454545454543,10,11,4,2.75,11,0,0,0,0.9999999999999092,0.006,0.005305,1.2040851850136032,0.3779954333962453,1.2040851850136032,10.377964473009229,unique_starts,,,,False
261,209,229,2724,46,563,618,1,6.0,6.086270190895742,10,2724,46,59.21739130434783,2724,1862,1862,1862,0.1879633667684256,0.006,0.007375,1.2040851850136032,0.6570534259161989,1.2040851850136032,6.042144975196109,unique_starts,,,,False
262,209,230,1019,39,291,325,1,8.0,7.699705593719333,10,1019,39,26.128205128205128,1019,1507,1507,1507,-0.1931908155186064,0.006,0.006075,1.2040851850136032,0.6928147497270761,1.2040851850136032,8.058621038176055,unique_starts,,,,False
263,209,231,4,3,4,3,9,10.0,9.75,10,4,3,1.3333333333333333,4,4,4,4,0.0,0.006,0.00262,1.2040851850136032,1.1411627055128797,1.2040851850136032,10.5,unique_starts,,,,False
264,210,208,12,4,7,8,8,10.0,9.5,10,12,4,3.0,12,44,44,44,-0.5714285714285612,0.005835,0.00363,0.665031004775942,0.901984607927955,0.901984607927955,10.377964473009229,unique_starts,,,,False
265,210,209,1293,37,300,310,1,6.0,5.759474091260635,10,1293,37,34.945945945945944,1293,2324,2324,2324,-0.285042853193254,0.005835,0.006,0.665031004775942,1.2040851850136032,1.2040851850136032,6.057735026918962,unique_starts,,,,False
266,210,212,28,9,17,17,8,10.0,9.5,10,28,9,3.111111111111111,28,13,13,13,0.3658536585365764,0.005835,0.00752,0.665031004775942,0.5858748306458231,0.665031004775942,10.242535625036332,unique_starts,,,,False
267,210,229,1197,43,313,399,1,8.0,7.663324979114453,10,1197,43,27.837209302325583,1197,1418,1418,1418,-0.0845124282982791,0.005835,0.007375,0.665031004775942,0.6570534259161989,0.665031004775942,8.056523341894422,unique_starts,,,,False
268,210,230,1174,34,278,283,1,6.0,5.770017035775128,10,1174,34,34.529411764705884,1174,1602,1602,1602,-0.1541786743515849,0.005835,0.006075,0.665031004775942,0.6928147497270761,0.6928147497270761,6.059976014390407,unique_starts,,,,False
269,210,231,231,12,72,52,1,8.0,7.6147186147186146,10,231,12,19.25,231,203,203,203,0.0645161290322579,0.005835,0.00262,0.665031004775942,1.1411627055128797,1.1411627055128797,8.117851130197758,unique_starts,,,,False
270,210,232,7,5,6,6,9,10.0,9.857142857142858,10,7,5,1.4,7,4,4,4,0.2727272727272479,0.005835,0.01199,0.665031004775942,1.0962254186468878,1.0962254186468878,10.408248290463863,unique_starts,,,,False
271,212,210,13,3,7,7,8,10.0,9.384615384615383,10,13,3,4.333333333333333,13,28,28,28,-0.3658536585365764,0.00752,0.005835,0.5858748306458231,0.665031004775942,0.665031004775942,10.377964473009229,unique_starts,,,,False
272,212,213,1444,41,330,299,1,7.0,6.411357340720222,10,1444,41,35.21951219512195,1444,1967,1967,1967,-0.1533274699501612,0.00752,0.004515,0.5858748306458231,0.4052794306819265,0.5858748306458231,7.055048188256318,unique_starts,,,,False
273,212,214,11,4,7,7,8,10.0,9.545454545454543,10,11,4,2.75,11,12,12,12,-0.0434782608695633,0.00752,0.001915,0.5858748306458231,0.4101470785549331,0.5858748306458231,10.377964473009229,unique_starts,,,,False
274,212,230,11,4,7,7,8,10.0,9.545454545454543,10,11,4,2.75,11,0,0,0,0.9999999999999092,0.00752,0.006075,0.5858748306458231,0.6928147497270761,0.6928147497270761,10.377964473009229,unique_starts,,,,False
275,212,231,193,12,54,54,1,8.0,7.414507772020725,10,193,12,16.083333333333332,193,77,77,77,0.429629629629628,0.00752,0.00262,0.5858748306458231,1.1411627055128797,1.1411627055128797,8.136082763487954,unique_starts,,,,False
276,212,232,4549,60,902,981,1,7.0,6.373488678830512,10,4549,60,75.81666666666666,4549,3225,3225,3225,0.1703112940571134,0.00752,0.01199,0.5858748306458231,1.0962254186468878,1.0962254186468878,7.033296357910602,unique_starts,,,,False
277,212,233,1129,44,343,330,1,8.0,7.702391496899911,10,1129,44,25.65909090909091,1129,1801,1801,1801,-0.2293515358361774,0.00752,0.008765,0.5858748306458231,1.1619791581108354,1.1619791581108354,8.053994924715603,unique_starts,,,,False
278,213,212,1967,44,412,459,1,6.0,6.015251652262329,10,1967,44,44.70454545454545,1967,1444,1444,1444,0.1533274699501612,0.004515,0.00752,0.4052794306819265,0.5858748306458231,0.5858748306458231,6.049266463908214,unique_starts,,,,False
279,213,214,1101,24,196,208,1,7.0,6.799273387829246,10,1101,24,45.875,1101,378,378,378,0.4888438133874236,0.004515,0.001915,0.4052794306819265,0.4101470785549331,0.4101470785549331,7.071428571428571,unique_starts,,,,False
280,213,215,40,14,24,24,6,10.0,9.35,10,40,14,2.857142857142857,40,21,21,21,0.3114754098360605,0.004515,0.006525,0.4052794306819265,0.6704601283040799,0.6704601283040799,10.204124145231932,unique_starts,,,,False
281,213,231,15,5,9,9,8,10.0,9.466666666666669,10,15,5,3.0,15,0,0,0,0.9999999999999332,0.004515,0.00262,0.4052794306819265,1.1411627055128797,1.1411627055128797,10.333333333333334,unique_starts,,,,False
282,213,232,1253,45,328,394,1,8.0,7.551476456504389,10,1253,45,27.844444444444445,1253,1660,1660,1660,-0.1397185032612426,0.004515,0.01199,0.4052794306819265,1.0962254186468878,1.0962254186468878,8.055215763037424,unique_starts,,,,False
283,213,233,781,39,194,248,1,6.0,5.797695262483995,10,781,39,20.025641025641026,781,1606,1606,1606,-0.3456221198156681,0.004515,0.008765,0.4052794306819265,1.1619791581108354,1.1619791581108354,6.0717958158617735,unique_starts,,,,False
284,214,212,12,5,7,9,8,10.0,9.416666666666666,10,12,5,2.4,12,11,11,11,0.0434782608695633,0.001915,0.00752,0.4101470785549331,0.5858748306458231,0.5858748306458231,10.377964473009229,unique_starts,,,,False
285,214,213,378,11,78,69,1,7.0,6.711640211640212,10,378,11,34.36363636363637,378,1101,1101,1101,-0.4888438133874236,0.001915,0.004515,0.4101470785549331,0.4052794306819265,0.4101470785549331,7.113227703414459,unique_starts,,,,False
286,214,215,1395,31,244,270,1,7.0,6.746236559139785,10,1395,31,45.0,1395,568,568,568,0.421293937850229,0.001915,0.006525,0.4101470785549331,0.6704601283040799,0.6704601283040799,7.064018439966448,unique_starts,,,,False
287,214,216,27,9,18,17,8,10.0,9.592592592592592,10,27,9,3.0,27,20,20,20,0.1489361702127628,0.001915,0.00407,0.4101470785549331,0.4161509650168041,0.4161509650168041,10.235702260395517,unique_starts,,,,False
288,214,233,194,12,47,57,1,8.0,7.288659793814433,10,194,12,16.166666666666668,194,293,293,293,-0.2032854209445581,0.001915,0.008765,0.4101470785549331,1.1619791581108354,1.1619791581108354,8.145864991497895,unique_starts,,,,False
289,214,235,113,5,27,24,2,8.0,7.486725663716814,10,113,5,22.6,113,108,108,108,0.0226244343891401,0.001915,0.00972,0.4101470785549331,0.7237432083932548,0.7237432083932548,8.192450089729876,unique_starts,,,,False
290,214,236,7,2,4,4,8,10.0,9.428571428571429,10,7,2,3.5,7,9,9,9,-0.1249999999999922,0.001915,0.00571,0.4101470785549331,0.6119887066641122,0.6119887066641122,10.5,unique_starts,,,,False
291,215,213,21,8,13,14,8,10.0,9.428571428571429,10,21,8,2.625,21,40,40,40,-0.3114754098360605,0.006525,0.004515,0.6704601283040799,0.4052794306819265,0.6704601283040799,10.277350098112615,unique_starts,,,,False
292,215,214,568,17,126,101,1,7.0,6.413732394366197,10,568,17,33.411764705882355,568,1395,1395,1395,-0.421293937850229,0.006525,0.001915,0.6704601283040799,0.4101470785549331,0.6704601283040799,7.089087080637475,unique_starts,,,,False
293,215,216,1452,47,353,302,1,7.0,6.493112947658402,10,1452,47,30.8936170212766,1452,1287,1287,1287,0.0602409638554216,0.006525,0.00407,0.6704601283040799,0.4161509650168041,0.6704601283040799,7.053224629541235,unique_starts,,,,False
294,215,217,11,5,8,8,9,10.0,9.727272727272728,10,11,5,2.2,11,20,20,20,-0.2903225806451519,0.006525,0.00419,0.6704601283040799,0.5697363003069251,0.6704601283040799,10.353553390593271,unique_starts,,,,False
295,215,233,13,6,9,9,8,10.0,9.615384615384617,10,13,6,2.1666666666666665,13,10,10,10,0.13043478260869,0.006525,0.008765,0.6704601283040799,1.1619791581108354,1.1619791581108354,10.333333333333334,unique_starts,,,,False
296,215,235,3819,47,754,828,1,7.0,6.36763550667714,10,3819,47,81.25531914893617,3819,3043,3043,3043,0.1130865636840571,0.006525,0.00972,0.6704601283040799,0.7237432083932548,0.7237432083932548,7.036417852036461,unique_starts,,,,False
297,215,236,863,36,254,252,1,8.0,7.556199304750869,10,863,36,23.97222222222222,863,1053,1053,1053,-0.0991649269311064,0.006525,0.00571,0.6704601283040799,0.6119887066641122,0.6704601283040799,8.062745580513816,unique_starts,,,,False
298,216,214,20,6,12,12,8,10.0,9.5,10,20,6,3.333333333333333,20,27,27,27,-0.1489361702127628,0.00407,0.001915,0.4161509650168041,0.4101470785549331,0.4161509650168041,10.288675134594811,unique_starts,,,,False
299,216,215,1287,38,270,277,1,6.0,6.05982905982906,10,1287,38,33.86842105263158,1287,1452,1452,1452,-0.0602409638554216,0.00407,0.006525,0.4161509650168041,0.6704601283040799,0.6704601283040799,6.0608580619450185,unique_starts,,,,False
300,216,217,1104,22,215,199,1,7.0,6.942028985507246,10,1104,22,50.18181818181818,1104,1085,1085,1085,0.0086797624486066,0.00407,0.00419,0.4161509650168041,0.5697363003069251,0.5697363003069251,7.068199433947047,unique_starts,,,,False
301,216,218,22,6,12,12,7,10.0,9.318181818181818,10,22,6,3.6666666666666665,22,36,36,36,-0.2413793103448234,0.00407,0.008605,0.4161509650168041,0.8816696613244259,0.8816696613244259,10.288675134594811,unique_starts,,,,False
302,216,235,1104,45,261,365,1,8.0,7.596014492753623,10,1104,45,24.53333333333333,1104,1131,1131,1131,-0.0120805369127516,0.00407,0.00972,0.4161509650168041,0.7237432083932548,0.7237432083932548,8.061898446059017,unique_starts,,,,False
303,216,236,747,35,194,229,1,5.0,5.282463186077644,10,747,35,21.34285714285714,747,795,795,795,-0.0311284046692606,0.00407,0.00571,0.4161509650168041,0.6119887066641122,0.6119887066641122,5.0717958158617735,unique_starts,,,,False
304,217,198,170,11,53,49,1,9.0,8.023529411764706,10,170,11,15.454545454545457,170,62,62,62,0.4655172413793083,0.00419,0.006905,0.5697363003069251,0.6242252993529385,0.6242252993529385,9.13736056394869,unique_starts,,,,False
305,217,215,20,8,15,13,8,10.0,9.6,10,20,8,2.5,20,11,11,11,0.2903225806451519,0.00419,0.006525,0.5697363003069251,0.6704601283040799,0.6704601283040799,10.25819888974716,unique_starts,,,,False
306,217,216,1085,26,243,175,1,7.0,6.642396313364055,10,1085,26,41.73076923076923,1085,1104,1104,1104,-0.0086797624486066,0.00419,0.00407,0.5697363003069251,0.4161509650168041,0.5697363003069251,7.064150029909959,unique_starts,,,,False
307,217,218,974,24,187,194,1,7.0,6.623203285420945,10,974,24,40.583333333333336,974,2100,2100,2100,-0.3662979830839296,0.00419,0.008605,0.5697363003069251,0.8816696613244259,0.8816696613244259,7.073127242412713,unique_starts,,,,False
308,217,235,32,8,18,18,8,10.0,9.4375,10,32,8,4.0,32,1,0,0,0.9999999999999688,0.00419,0.00972,0.5697363003069251,0.7237432083932548,0.7237432083932548,10.235702260395517,unique_starts,,,,False
309,217,236,691,37,178,188,1,8.0,7.661360347322721,10,691,37,18.67567567567568,691,115,115,115,0.7146401985111653,0.00419,0.00571,0.5697363003069251,0.6119887066641122,0.6119887066641122,8.074953168899587,unique_starts,,,,False
310,217,238,40,5,12,26,2,8.5,7.775,10,40,5,8.0,40,114,114,114,-0.4805194805194774,0.00419,0.004995,0.5697363003069251,0.2579916912643262,0.5697363003069251,8.788675134594813,unique_starts,,,,False
311,218,178,3,3,3,3,10,10.0,10.0,10,3,3,1.0,3,12,12,12,-0.59999999999996,0.008605,0.00622,0.8816696613244259,0.5668323279398094,0.8816696613244259,10.577350269189626,unique_starts,,,,False
312,218,198,983,23,190,201,1,7.0,6.651068158697863,10,983,23,42.73913043478261,983,3262,3262,3262,-0.5368669022379269,0.008605,0.006905,0.8816696613244259,0.6242252993529385,0.8816696613244259,7.072547625011001,unique_starts,,,,False
313,218,216,36,13,23,23,7,10.0,9.52777777777778,10,36,13,2.769230769230769,36,22,22,22,0.2413793103448234,0.008605,0.00407,0.8816696613244259,0.4161509650168041,0.8816696613244259,10.208514414057074,unique_starts,,,,False
314,218,217,2100,54,487,338,1,7.0,6.600952380952381,10,2100,54,38.888888888888886,2100,974,974,974,0.3662979830839296,0.008605,0.00419,0.8816696613244259,0.5697363003069251,0.8816696613244259,7.045314325442944,unique_starts,,,,False
315,218,236,44,20,30,30,7,10.0,9.568181818181818,10,44,20,2.2,44,6,0,0,0.9999999999999772,0.008605,0.00571,0.8816696613244259,0.6119887066641122,0.8816696613244259,10.182574185835056,unique_starts,,,,False
316,218,238,3208,39,669,613,1,7.0,6.554862842892768,10,3208,39,82.25641025641026,3208,2034,2034,2034,0.2239603204883631,0.008605,0.004995,0.8816696613244259,0.2579916912643262,0.8816696613244259,7.038662233651353,unique_starts,,,,False
317,221,203,8,6,7,7,9,10.0,9.875,10,8,6,1.3333333333333333,8,20,20,20,-0.4285714285714133,0.007795,0.00391,0.5931135772653867,0.420505443133842,0.5931135772653867,10.377964473009229,unique_starts,,,,False
318,221,222,957,24,203,172,1,7.0,6.626959247648903,10,957,24,39.875,957,980,980,980,-0.0118740320082601,0.007795,0.001795,0.5931135772653867,0.9050989791035348,0.9050989791035348,7.07018624063436,unique_starts,,,,False
319,221,223,10,8,9,9,9,10.0,9.9,10,10,8,1.25,10,51,51,51,-0.6721311475409726,0.007795,0.00495,0.5931135772653867,0.4482084322085275,0.5931135772653867,10.333333333333334,unique_starts,,,,False
320,221,241,1351,29,267,249,1,7.0,6.919319022945966,10,1351,29,46.58620689655172,1351,934,934,934,0.1824945295404813,0.007795,0.00492,0.5931135772653867,1.1119894608452026,1.1119894608452026,7.061199006136211,unique_starts,,,,False
321,222,203,175,12,50,48,1,8.0,7.754285714285714,10,175,12,14.583333333333334,175,193,193,193,-0.0489130434782607,0.001795,0.00391,0.9050989791035348,0.420505443133842,0.9050989791035348,8.14142135623731,unique_starts,,,,False
322,222,204,7,3,5,5,9,10.0,9.714285714285714,10,7,3,2.333333333333333,7,4,4,4,0.2727272727272479,0.001795,0.00524,0.9050989791035348,0.7820937747631929,0.9050989791035348,10.447213595499958,unique_starts,,,,False
323,222,221,980,24,159,208,1,7.0,6.733673469387755,10,980,24,40.833333333333336,980,957,957,957,0.0118740320082601,0.001795,0.007795,0.9050989791035348,0.5931135772653867,0.9050989791035348,7.079305158571814,unique_starts,,,,False
324,222,223,666,16,129,115,1,7.0,6.906906906906907,10,666,16,41.625,666,725,725,725,-0.0424155283968367,0.001795,0.00495,0.9050989791035348,0.4482084322085275,0.9050989791035348,7.088045090632562,unique_starts,,,,False
325,222,224,19,5,11,11,8,10.0,9.473684210526317,10,19,5,3.8,19,42,42,42,-0.3770491803278626,0.001795,0.005755,0.9050989791035348,0.6191565157353949,0.9050989791035348,10.301511344577763,unique_starts,,,,False
326,222,241,21,7,10,18,2,9.0,8.142857142857142,10,21,7,3.0,21,61,61,61,-0.4878048780487746,0.001795,0.00492,0.9050989791035348,1.1119894608452026,1.1119894608452026,9.316227766016835,unique_starts,,,,False
