edge_id,src,dst,num_segments,num_episodes,min_h,median_h,mean_h,max_h,support_count,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score
183,71,259,37,13,8,10.0,9.594594594594595,10,37,40,-0.03896103896103846,0.00383,0.00358,0.6334984737060858,0.6945303892539697,0.6945303892539697
184,71,273,96,15,1,3.0,3.4791666666666665,9,96,17,0.6991150442477815,0.00383,0.002535,0.6334984737060858,0.4865409122065587,0.6334984737060858
185,71,298,4,2,8,8.5,8.5,9,4,0,0.99999999999975,0.00383,0.00095,0.6334984737060858,2.13932297870313,2.13932297870313
186,71,301,110,5,1,5.0,5.2,10,110,533,-0.6578538102643846,0.00383,0.00311,0.6334984737060858,0.5736041737185432,0.6334984737060858
187,71,339,9,4,9,10.0,9.666666666666666,10,9,14,-0.21739130434781664,0.00383,0.003275,0.6334984737060858,0.6147420652065165,0.6334984737060858
188,77,110,14,2,1,4.0,4.071428571428571,8,14,0,0.9999999999999286,0.002685,0.00215,0.5235658865155246,0.4992024050132423,0.5235658865155246
189,77,157,19,3,1,4.0,4.631578947368421,10,19,0,0.9999999999999475,0.002685,0.002925,0.5235658865155246,0.5655152965712752,0.5655152965712752
190,77,164,352,17,1,8.0,7.173295454545454,10,352,37,0.8097686375321316,0.002685,0.002885,0.5235658865155246,0.49394947403080963,0.5235658865155246
191,77,227,20,3,4,6.0,6.8,10,20,428,-0.9107142857142836,0.002685,0.00249,0.5235658865155246,0.4803631983105944,0.5235658865155246
192,77,248,22,2,2,5.5,5.5,9,22,0,0.9999999999999546,0.002685,0.00244,0.5235658865155246,0.5389843706178665,0.5389843706178665
193,77,259,341,24,1,7.0,6.636363636363637,10,341,303,0.05900621118012413,0.002685,0.00358,0.5235658865155246,0.6945303892539697,0.6945303892539697
194,77,324,71,6,2,8.0,7.690140845070423,10,71,0,0.999999999999986,0.002685,0.00293,0.5235658865155246,0.5639347300500412,0.5639347300500412
195,77,331,386,20,1,6.0,5.992227979274611,10,386,0,0.9999999999999973,0.002685,0.002805,0.5235658865155246,0.5619963638846555,0.5619963638846555
196,77,448,34,4,1,8.5,7.823529411764706,10,34,24,0.1724137931034453,0.002685,0.002735,0.5235658865155246,0.5422653686652087,0.5422653686652087
197,77,502,198,16,1,6.0,6.202020202020202,10,198,0,0.999999999999995,0.002685,0.002575,0.5235658865155246,0.5069370358685417,0.5235658865155246
198,79,63,82,8,4,9.0,8.5,10,82,0,0.9999999999999879,0.002455,0.0027,0.5169876573059311,0.47694324898144264,0.5169876573059311
199,79,111,688,25,1,8.0,7.380813953488372,10,688,84,0.7823834196891182,0.002455,0.00314,0.5169876573059311,0.42369042480859526,0.5169876573059311
200,79,124,192,11,1,7.0,7.203125,10,192,0,0.9999999999999948,0.002455,0.00296,0.5169876573059311,0.430324664260063,0.5169876573059311
201,80,60,331,8,1,6.0,5.873111782477341,10,331,145,0.39075630252100757,0.00365,0.00323,0.6767236340498651,0.48326515740152803,0.6767236340498651
202,80,109,775,18,1,6.0,6.0606451612903225,10,775,424,0.2927439532944118,0.00365,0.003395,0.6767236340498651,0.6253990995554293,0.6767236340498651
203,80,283,646,15,1,6.0,6.230650154798762,10,646,458,0.17028985507246364,0.00365,0.00344,0.6767236340498651,0.4842981668095895,0.6767236340498651
204,80,359,18,6,8,10.0,9.5,10,18,0,0.9999999999999445,0.00365,0.001885,0.6767236340498651,0.9166399827614372,0.9166399827614372
205,80,380,43,11,8,10.0,9.55813953488372,10,43,0,0.9999999999999767,0.00365,0.002545,0.6767236340498651,0.4928851675195731,0.6767236340498651
206,80,418,289,16,1,4.0,4.6055363321799305,10,289,6,0.9593220338983017,0.00365,0.00262,0.6767236340498651,0.4939863404748017,0.6767236340498651
207,82,391,140,4,1,5.0,5.45,10,140,169,-0.09385113268608383,0.002935,0.00236,0.3400874356445188,0.5105893646103071,0.5105893646103071
208,82,444,839,14,1,7.0,6.927294398092968,10,839,0,0.9999999999999988,0.002935,0.002815,0.3400874356445188,0.5619816236939528,0.5619816236939528
209,85,0,101,4,1,5.0,5.405940594059406,10,101,49,0.34666666666666435,0.00336,0.00358,0.46211032510296324,0.45950620974117795,0.46211032510296324
210,85,118,9,5,8,10.0,9.555555555555555,10,9,41,-0.6399999999999871,0.00336,0.004295,0.46211032510296324,0.4417352372842072,0.46211032510296324
211,85,243,181,7,1,8.0,7.585635359116022,10,181,0,0.9999999999999944,0.00336,0.003145,0.46211032510296324,0.5452964152077282,0.5452964152077282
212,85,287,368,19,1,6.0,5.923913043478261,10,368,290,0.11854103343465028,0.00336,0.002575,0.46211032510296324,0.5145683455004622,0.5145683455004622
213,85,339,30,7,7,9.0,9.133333333333333,10,30,52,-0.268292682926826,0.00336,0.003275,0.46211032510296324,0.6147420652065165,0.6147420652065165
214,85,343,5,2,9,10.0,9.6,10,5,0,0.9999999999997999,0.00336,0.00268,0.46211032510296324,0.5558418327143443,0.5558418327143443
215,85,367,72,5,1,7.0,6.486111111111111,10,72,17,0.6179775280898807,0.00336,0.002865,0.46211032510296324,0.30026866114522177,0.46211032510296324
216,85,372,84,10,1,8.0,7.309523809523809,10,84,119,-0.17241379310344743,0.00336,0.00323,0.46211032510296324,0.4564869940295187,0.46211032510296324
217,85,419,96,5,1,6.0,5.572916666666667,10,96,43,0.3812949640287743,0.00336,0.00309,0.46211032510296324,0.41889088522845674,0.46211032510296324
218,85,463,16,4,1,3.5,4.25,10,16,189,-0.8439024390243861,0.00336,0.00281,0.46211032510296324,0.544582862841128,0.544582862841128
219,90,1,330,21,1,9.0,8.021212121212121,10,330,0,0.9999999999999969,0.0039,0.00349,0.7485368741238662,0.673442512637898,0.7485368741238662
220,90,56,21,5,6,9.0,8.761904761904763,10,21,21,0.0,0.0039,0.002585,0.7485368741238662,0.48875811213252385,0.7485368741238662
221,90,63,97,10,2,9.0,8.474226804123711,10,97,0,0.9999999999999898,0.0039,0.0027,0.7485368741238662,0.47694324898144264,0.7485368741238662
222,90,110,8,5,9,10.0,9.75,10,8,0,0.999999999999875,0.0039,0.00215,0.7485368741238662,0.4992024050132423,0.7485368741238662
223,90,124,7,2,7,9.0,9.0,10,7,0,0.9999999999998571,0.0039,0.00296,0.7485368741238662,0.430324664260063,0.7485368741238662
224,90,163,83,11,7,9.0,9.132530120481928,10,83,0,0.999999999999988,0.0039,0.00291,0.7485368741238662,0.5029006203486728,0.7485368741238662
225,90,203,28,7,8,9.5,9.321428571428571,10,28,0,0.9999999999999644,0.0039,0.002865,0.7485368741238662,0.5230506794714785,0.7485368741238662
226,90,256,1538,44,1,6.0,5.877763328998699,10,1538,0,0.9999999999999994,0.0039,0.00289,0.7485368741238662,0.587267445714437,0.7485368741238662
227,90,287,13,2,6,9.0,8.538461538461538,10,13,0,0.9999999999999231,0.0039,0.002575,0.7485368741238662,0.5145683455004622,0.7485368741238662
228,90,320,968,29,1,7.0,6.970041322314049,10,968,0,0.9999999999999989,0.0039,0.00288,0.7485368741238662,0.49757284945547087,0.7485368741238662
229,90,324,45,2,2,8.0,7.288888888888889,10,45,0,0.9999999999999777,0.0039,0.00293,0.7485368741238662,0.5639347300500412,0.7485368741238662
230,90,354,12,2,1,7.0,6.416666666666667,10,12,0,0.9999999999999166,0.0039,0.003865,0.7485368741238662,0.5489519341917868,0.7485368741238662
231,90,441,943,32,1,6.0,6.130434782608695,10,943,0,0.9999999999999989,0.0039,0.002765,0.7485368741238662,0.6675336327793436,0.7485368741238662
232,91,222,77,2,1,7.0,6.571428571428571,10,77,0,0.9999999999999871,0.00265,0.00288,0.0724718073918941,0.32869482254799576,0.32869482254799576
233,91,256,13,2,1,6.0,5.846153846153846,10,13,9,0.18181818181817358,0.00265,0.00289,0.0724718073918941,0.587267445714437,0.587267445714437
234,91,272,24,2,1,7.5,7.041666666666667,10,24,0,0.9999999999999584,0.00265,0.00289,0.0724718073918941,0.6425361749608148,0.6425361749608148
235,91,298,29,2,1,5.0,5.482758620689655,10,29,8,0.5675675675675522,0.00265,0.00095,0.0724718073918941,2.13932297870313,2.13932297870313
236,91,436,23,2,4,9.0,8.173913043478262,10,23,74,-0.5257731958762832,0.00265,0.00088,0.0724718073918941,0.5950274260898487,0.5950274260898487
237,91,468,16,2,1,8.0,6.9375,10,16,25,-0.21951219512194586,0.00265,0.003695,0.0724718073918941,0.7619239046022562,0.7619239046022562
238,106,174,14,2,7,9.0,9.071428571428571,10,14,0,0.9999999999999286,0.00274,0.00398,0.45572049071769694,0.6933246712087753,0.6933246712087753
239,106,205,358,13,1,7.0,6.798882681564246,10,358,82,0.6272727272727258,0.00274,0.00402,0.45572049071769694,0.6416236984681554,0.6416236984681554
240,106,238,679,16,1,7.0,7.007363770250368,10,679,0,0.9999999999999984,0.00274,0.0036,0.45572049071769694,0.5102221001107877,0.5102221001107877
241,106,348,218,9,1,8.0,7.160550458715596,10,218,0,0.9999999999999954,0.00274,0.003175,0.45572049071769694,0.36959407674695033,0.45572049071769694
242,106,402,75,5,1,8.0,7.266666666666667,10,75,23,0.5306122448979538,0.00274,0.0025,0.45572049071769694,0.47609997807986476,0.47609997807986476
243,108,0,3,2,1,2.0,4.333333333333333,10,3,506,-0.9882121807465599,0.00302,0.00358,0.5718442734172178,0.45950620974117795,0.5718442734172178
244,108,19,17,6,9,10.0,9.588235294117647,10,17,34,-0.33333333333332676,0.00302,0.003005,0.5718442734172178,0.5792481366426947,0.5792481366426947
245,108,57,318,17,1,8.0,7.176100628930818,10,318,525,-0.24555160142348725,0.00302,0.002985,0.5718442734172178,0.5372918071902918,0.5718442734172178
246,108,118,112,7,1,7.0,6.821428571428571,10,112,336,-0.49999999999999883,0.00302,0.004295,0.5718442734172178,0.4417352372842072,0.5718442734172178
247,108,205,29,13,8,10.0,9.724137931034482,10,29,27,0.035714285714285074,0.00302,0.00402,0.5718442734172178,0.6416236984681554,0.6416236984681554
248,108,244,5,2,9,10.0,9.8,10,5,0,0.9999999999997999,0.00302,0.002975,0.5718442734172178,0.4557490162722606,0.5718442734172178
249,108,382,20,7,9,10.0,9.7,10,20,0,0.99999999999995,0.00302,0.00266,0.5718442734172178,0.5370840452110357,0.5718442734172178
250,109,25,157,9,1,7.0,7.012738853503185,10,157,0,0.9999999999999937,0.003395,0.002535,0.6253990995554293,0.48084329139645143,0.6253990995554293
251,109,68,6,3,9,10.0,9.666666666666666,10,6,0,0.9999999999998334,0.003395,0.002665,0.6253990995554293,0.5316903340858485,0.6253990995554293
252,109,80,424,21,1,5.0,4.933962264150943,10,424,775,-0.2927439532944118,0.003395,0.00365,0.6253990995554293,0.6767236340498651,0.6767236340498651
253,109,189,88,5,1,6.0,5.613636363636363,10,88,1066,-0.8474870017331015,0.003395,0.003015,0.6253990995554293,0.48672485129186394,0.6253990995554293
254,109,229,17,6,7,9.0,9.176470588235293,10,17,0,0.9999999999999413,0.003395,0.0029,0.6253990995554293,0.6411583937081101,0.6411583937081101
255,109,298,17,2,1,5.0,5.0,10,17,7,0.4166666666666493,0.003395,0.00095,0.6253990995554293,2.13932297870313,2.13932297870313
256,109,355,3,2,1,1.0,1.3333333333333333,2,3,1486,-0.9959704499664198,0.003395,0.002785,0.6253990995554293,0.4867493654285251,0.6253990995554293
257,110,1,167,16,1,6.0,5.838323353293413,10,167,0,0.999999999999994,0.00215,0.00349,0.4992024050132423,0.673442512637898,0.673442512637898
258,110,31,59,8,5,9.0,8.525423728813559,10,59,37,0.2291666666666643,0.00215,0.003345,0.4992024050132423,0.6538500530061797,0.6538500530061797
259,110,56,559,19,1,6.0,6.31484794275492,10,559,0,0.9999999999999982,0.00215,0.002585,0.4992024050132423,0.48875811213252385,0.4992024050132423
260,110,63,126,12,1,4.0,4.666666666666667,10,126,51,0.42372881355931963,0.00215,0.0027,0.4992024050132423,0.47694324898144264,0.4992024050132423
261,110,114,55,6,2,6.0,5.9818181818181815,10,55,0,0.9999999999999818,0.00215,0.0029,0.4992024050132423,0.5813477691456842,0.5813477691456842
262,110,163,24,3,2,7.5,6.958333333333333,10,24,10,0.4117647058823408,0.00215,0.00291,0.4992024050132423,0.5029006203486728,0.5029006203486728
263,110,201,9,2,8,10.0,9.444444444444445,10,9,41,-0.6399999999999871,0.00215,0.003235,0.4992024050132423,0.6326586457253738,0.6326586457253738
264,110,233,66,4,1,8.0,7.166666666666667,10,66,0,0.9999999999999849,0.00215,0.003305,0.4992024050132423,0.4490658163537078,0.4992024050132423
265,110,235,27,7,7,9.0,8.88888888888889,10,27,0,0.999999999999963,0.00215,0.00266,0.4992024050132423,0.557694911836417,0.557694911836417
266,110,248,3,2,1,1.0,1.3333333333333333,2,3,0,0.9999999999996666,0.00215,0.00244,0.4992024050132423,0.5389843706178665,0.5389843706178665
267,110,256,11,2,4,7.0,6.818181818181818,10,11,15,-0.15384615384614794,0.00215,0.00289,0.4992024050132423,0.587267445714437,0.587267445714437
268,110,272,5,2,8,9.0,9.2,10,5,0,0.9999999999997999,0.00215,0.00289,0.4992024050132423,0.6425361749608148,0.6425361749608148
269,110,302,10,2,6,8.5,8.4,10,10,33,-0.5348837209302201,0.00215,0.00292,0.4992024050132423,0.5067390385206823,0.5067390385206823
270,110,320,489,28,1,5.0,5.47239263803681,10,489,43,0.8383458646616525,0.00215,0.00288,0.4992024050132423,0.49757284945547087,0.4992024050132423
271,110,419,30,5,1,7.0,6.133333333333334,10,30,0,0.9999999999999667,0.00215,0.00309,0.4992024050132423,0.41889088522845674,0.4992024050132423
272,110,441,34,2,3,7.5,7.352941176470588,10,34,177,-0.6777251184834091,0.00215,0.002765,0.4992024050132423,0.6675336327793436,0.6675336327793436
273,110,468,254,19,1,7.0,6.771653543307087,10,254,0,0.9999999999999961,0.00215,0.003695,0.4992024050132423,0.7619239046022562,0.7619239046022562
274,111,1,20,3,6,9.0,8.7,10,20,0,0.99999999999995,0.00314,0.00349,0.42369042480859526,0.673442512637898,0.673442512637898
275,111,56,44,6,6,9.0,9.136363636363637,10,44,0,0.9999999999999772,0.00314,0.002585,0.42369042480859526,0.48875811213252385,0.48875811213252385
276,111,63,311,16,1,6.0,6.295819935691318,10,311,5,0.9683544303797437,0.00314,0.0027,0.42369042480859526,0.47694324898144264,0.47694324898144264
277,111,79,84,2,1,6.5,6.333333333333333,10,84,688,-0.7823834196891182,0.00314,0.002455,0.42369042480859526,0.5169876573059311,0.5169876573059311
278,111,110,146,7,2,7.0,6.568493150684931,10,146,0,0.9999999999999932,0.00314,0.00215,0.42369042480859526,0.4992024050132423,0.4992024050132423
279,111,125,118,4,1,7.0,6.677966101694915,10,118,30,0.5945945945945906,0.00314,0.002465,0.42369042480859526,0.48630049104884887,0.48630049104884887
280,111,201,192,6,1,6.0,6.229166666666667,10,192,0,0.9999999999999948,0.00314,0.003235,0.42369042480859526,0.6326586457253738,0.6326586457253738
281,111,343,7,3,8,9.0,9.285714285714286,10,7,0,0.9999999999998571,0.00314,0.00268,0.42369042480859526,0.5558418327143443,0.5558418327143443
282,111,354,21,7,8,10.0,9.666666666666666,10,21,29,-0.15999999999999678,0.00314,0.003865,0.42369042480859526,0.5489519341917868,0.5489519341917868
283,111,417,24,2,1,8.0,7.291666666666667,10,24,54,-0.3846153846153797,0.00314,0.00282,0.42369042480859526,0.45212704421177824,0.45212704421177824
284,112,82,225,4,1,7.0,6.533333333333333,10,225,0,0.9999999999999956,0.00368,0.002935,0.6845599026807774,0.3400874356445188,0.6845599026807774
285,112,150,563,23,1,6.0,6.303730017761989,10,563,5,0.9823943661971813,0.00368,0.003085,0.6845599026807774,0.4708327513955213,0.6845599026807774
286,112,202,15,2,3,6.0,5.666666666666667,8,15,0,0.9999999999999333,0.00368,0.002585,0.6845599026807774,0.5006115817250718,0.6845599026807774
287,112,221,134,6,1,5.0,5.3059701492537314,10,134,0,0.9999999999999926,0.00368,0.00339,0.6845599026807774,0.4766586517350258,0.6845599026807774
288,112,222,26,2,3,8.0,7.5,10,26,0,0.9999999999999616,0.00368,0.00288,0.6845599026807774,0.32869482254799576,0.6845599026807774
289,112,235,530,28,1,5.0,5.416981132075471,10,530,0,0.9999999999999981,0.00368,0.00266,0.6845599026807774,0.557694911836417,0.6845599026807774
290,112,272,105,22,1,8.0,7.276190476190476,10,105,0,0.9999999999999906,0.00368,0.00289,0.6845599026807774,0.6425361749608148,0.6845599026807774
291,112,298,16,2,3,7.0,6.75,10,16,0,0.9999999999999376,0.00368,0.00095,0.6845599026807774,2.13932297870313,2.13932297870313
292,112,391,396,26,1,5.0,5.409090909090909,10,396,4,0.9799999999999975,0.00368,0.00236,0.6845599026807774,0.5105893646103071,0.6845599026807774
293,112,436,9,3,7,9.0,9.11111111111111,10,9,0,0.9999999999998889,0.00368,0.00088,0.6845599026807774,0.5950274260898487,0.6845599026807774
294,112,444,11,3,8,10.0,9.545454545454545,10,11,0,0.9999999999999091,0.00368,0.002815,0.6845599026807774,0.5619816236939528,0.6845599026807774
295,114,31,486,20,1,6.0,6.232510288065844,10,486,0,0.9999999999999979,0.0029,0.003345,0.5813477691456842,0.6538500530061797,0.6538500530061797
296,114,61,9,2,1,3.0,4.888888888888889,10,9,0,0.9999999999998889,0.0029,0.003445,0.5813477691456842,0.6631806450032147,0.6631806450032147
297,114,85,55,4,1,6.0,6.163636363636364,10,55,0,0.9999999999999818,0.0029,0.00336,0.5813477691456842,0.46211032510296324,0.5813477691456842
298,114,118,92,3,1,7.0,6.565217391304348,10,92,0,0.9999999999999892,0.0029,0.004295,0.5813477691456842,0.4417352372842072,0.5813477691456842
299,114,212,20,2,5,9.0,8.6,10,20,0,0.99999999999995,0.0029,0.00277,0.5813477691456842,0.4391319650708079,0.5813477691456842
300,114,231,154,7,1,7.0,6.616883116883117,10,154,8,0.901234567901229,0.0029,0.002875,0.5813477691456842,0.5213615924112928,0.5813477691456842
301,114,248,9,2,5,8.0,8.0,10,9,0,0.9999999999998889,0.0029,0.00244,0.5813477691456842,0.5389843706178665,0.5813477691456842
302,114,252,152,7,1,6.0,6.032894736842105,10,152,0,0.9999999999999934,0.0029,0.002915,0.5813477691456842,0.5768506751570524,0.5813477691456842
303,114,287,86,7,1,5.0,5.546511627906977,10,86,45,0.31297709923663886,0.0029,0.002575,0.5813477691456842,0.5145683455004622,0.5813477691456842
304,114,339,547,19,1,7.0,6.6106032906764165,10,547,11,0.9605734767025071,0.0029,0.003275,0.5813477691456842,0.6147420652065165,0.6147420652065165
305,114,367,319,9,1,7.0,6.52037617554859,10,319,4,0.9752321981424118,0.0029,0.002865,0.5813477691456842,0.30026866114522177,0.5813477691456842
306,114,372,333,13,1,7.0,6.717717717717718,10,333,22,0.8760563380281665,0.0029,0.00323,0.5813477691456842,0.4564869940295187,0.5813477691456842
307,114,417,46,2,1,7.0,6.521739130434782,10,46,0,0.9999999999999782,0.0029,0.00282,0.5813477691456842,0.45212704421177824,0.5813477691456842
308,114,419,26,2,5,9.0,8.5,10,26,74,-0.4799999999999952,0.0029,0.00309,0.5813477691456842,0.41889088522845674,0.5813477691456842
309,114,441,68,4,1,7.0,6.573529411764706,10,68,26,0.44680851063829313,0.0029,0.002765,0.5813477691456842,0.6675336327793436,0.6675336327793436
310,114,463,473,22,1,6.0,5.86892177589852,10,473,296,0.23016905071521426,0.0029,0.00281,0.5813477691456842,0.544582862841128,0.5813477691456842
311,114,468,4,2,9,10.0,9.75,10,4,0,0.99999999999975,0.0029,0.003695,0.5813477691456842,0.7619239046022562,0.7619239046022562
312,114,497,33,2,1,7.0,6.575757575757576,10,33,0,0.9999999999999697,0.0029,0.00311,0.5813477691456842,0.3727680449528651,0.5813477691456842
313,116,18,95,3,1,6.0,5.894736842105263,10,95,0,0.9999999999999896,0.0027,0.0029,0.5170541518602025,0.4864463837903914,0.5170541518602025
314,116,174,811,16,1,7.0,6.4623921085080145,10,811,538,0.2023721275018531,0.0027,0.00398,0.5170541518602025,0.6933246712087753,0.6933246712087753
315,116,199,451,23,1,4.0,4.314855875831485,10,451,23,0.9029535864978884,0.0027,0.00258,0.5170541518602025,0.49474753820901674,0.5170541518602025
316,116,238,191,5,1,7.0,6.408376963350785,10,191,501,-0.4479768786127161,0.0027,0.0036,0.5170541518602025,0.5102221001107877,0.5170541518602025
317,116,266,617,21,1,7.0,6.59967585089141,10,617,12,0.9618441971383133,0.0027,0.00327,0.5170541518602025,0.6132996759991023,0.6132996759991023
318,116,348,250,5,1,6.0,6.084,10,250,154,0.23762376237623703,0.0027,0.003175,0.5170541518602025,0.36959407674695033,0.5170541518602025
319,117,0,200,4,1,7.0,7.015,10,200,227,-0.06323185011709587,0.001925,0.00358,0.5408010056967594,0.45950620974117795,0.5408010056967594
320,117,21,20,4,7,10.0,9.25,10,20,0,0.99999999999995,0.001925,0.00286,0.5408010056967594,0.5296172487830693,0.5408010056967594
321,117,444,228,6,1,6.5,6.315789473684211,10,228,3,0.9740259740259698,0.001925,0.002815,0.5408010056967594,0.5619816236939528,0.5619816236939528
322,118,0,97,18,1,9.0,7.742268041237113,10,97,107,-0.04901960784313702,0.004295,0.00358,0.4417352372842072,0.45950620974117795,0.45950620974117795
323,118,57,142,7,1,7.0,6.661971830985915,10,142,387,-0.46313799621928076,0.004295,0.002985,0.4417352372842072,0.5372918071902918,0.5372918071902918
324,118,85,41,8,2,9.0,8.121951219512194,10,41,9,0.6399999999999871,0.004295,0.00336,0.4417352372842072,0.46211032510296324,0.46211032510296324
325,118,108,336,8,1,7.0,6.622023809523809,10,336,112,0.49999999999999883,0.004295,0.00302,0.4417352372842072,0.5718442734172178,0.5718442734172178
326,118,207,114,5,1,8.0,7.578947368421052,10,114,47,0.4161490683229788,0.004295,0.002695,0.4417352372842072,0.32316245182691505,0.4417352372842072
327,118,372,26,2,1,4.5,4.8076923076923075,10,26,0,0.9999999999999616,0.004295,0.00323,0.4417352372842072,0.4564869940295187,0.4564869940295187
328,118,463,47,3,1,6.0,6.1063829787234045,10,47,0,0.9999999999999787,0.004295,0.00281,0.4417352372842072,0.544582862841128,0.544582862841128
329,121,1,8,3,8,10.0,9.5,10,8,0,0.999999999999875,0.00244,0.00349,0.4752068256312598,0.673442512637898,0.673442512637898
330,121,11,8,2,1,2.5,2.625,5,8,505,-0.9688109161793353,0.00244,0.002895,0.4752068256312598,0.39314181639102885,0.4752068256312598
331,121,63,77,10,1,8.0,7.883116883116883,10,77,0,0.9999999999999871,0.00244,0.0027,0.4752068256312598,0.47694324898144264,0.47694324898144264
332,121,90,224,15,1,5.0,5.254464285714286,10,224,0,0.9999999999999956,0.00244,0.0039,0.4752068256312598,0.7485368741238662,0.7485368741238662
333,121,111,52,3,1,8.0,7.211538461538462,10,52,0,0.9999999999999807,0.00244,0.00314,0.4752068256312598,0.42369042480859526,0.4752068256312598
334,121,125,17,2,6,9.0,8.529411764705882,10,17,0,0.9999999999999413,0.00244,0.002465,0.4752068256312598,0.48630049104884887,0.48630049104884887
335,121,163,36,8,6,9.0,8.972222222222221,10,36,0,0.9999999999999721,0.00244,0.00291,0.4752068256312598,0.5029006203486728,0.5029006203486728
336,121,201,7,2,8,10.0,9.428571428571429,10,7,0,0.9999999999998571,0.00244,0.003235,0.4752068256312598,0.6326586457253738,0.6326586457253738
337,121,212,8,3,7,9.5,9.125,10,8,0,0.999999999999875,0.00244,0.00277,0.4752068256312598,0.4391319650708079,0.4752068256312598
338,121,256,216,10,1,7.0,6.791666666666667,10,216,0,0.9999999999999954,0.00244,0.00289,0.4752068256312598,0.587267445714437,0.587267445714437
339,121,320,186,13,1,8.0,7.575268817204301,10,186,0,0.9999999999999947,0.00244,0.00288,0.4752068256312598,0.49757284945547087,0.49757284945547087
340,121,354,22,4,1,7.0,6.636363636363637,10,22,0,0.9999999999999546,0.00244,0.003865,0.4752068256312598,0.5489519341917868,0.5489519341917868
341,121,426,10,2,1,4.0,4.3,8,10,0,0.9999999999999,0.00244,0.002465,0.4752068256312598,0.4997103239619515,0.4997103239619515
342,121,441,481,15,1,7.0,6.634095634095634,10,481,0,0.9999999999999979,0.00244,0.002765,0.4752068256312598,0.6675336327793436,0.6675336327793436
343,124,1,135,8,2,8.0,7.451851851851852,10,135,16,0.7880794701986703,0.00296,0.00349,0.430324664260063,0.673442512637898,0.673442512637898
344,124,63,136,11,1,7.0,6.470588235294118,10,136,19,0.7548387096774145,0.00296,0.0027,0.430324664260063,0.47694324898144264,0.47694324898144264
345,124,111,36,3,1,4.0,4.611111111111111,10,36,0,0.9999999999999721,0.00296,0.00314,0.430324664260063,0.42369042480859526,0.430324664260063
346,124,163,14,2,1,4.5,4.5,8,14,18,-0.12499999999999609,0.00296,0.00291,0.430324664260063,0.5029006203486728,0.5029006203486728
347,124,201,104,4,1,6.0,5.990384615384615,10,104,0,0.9999999999999905,0.00296,0.003235,0.430324664260063,0.6326586457253738,0.6326586457253738
348,124,302,294,5,1,7.0,6.462585034013605,10,294,236,0.10943396226415074,0.00296,0.00292,0.430324664260063,0.5067390385206823,0.5067390385206823
349,124,331,28,4,1,6.5,6.214285714285714,10,28,58,-0.34883720930232154,0.00296,0.002805,0.430324664260063,0.5619963638846555,0.5619963638846555
350,124,354,39,7,1,9.0,8.615384615384615,10,39,17,0.39285714285713585,0.00296,0.003865,0.430324664260063,0.5489519341917868,0.5489519341917868
351,124,417,250,5,1,7.0,6.76,10,250,56,0.633986928104573,0.00296,0.00282,0.430324664260063,0.45212704421177824,0.45212704421177824
352,125,27,53,7,1,4.0,4.320754716981132,10,53,5,0.8275862068965374,0.002465,0.00279,0.48630049104884887,0.5589797486781822,0.5589797486781822
353,125,31,138,21,1,6.0,6.050724637681159,10,138,14,0.8157894736842052,0.002465,0.003345,0.48630049104884887,0.6538500530061797,0.6538500530061797
354,125,56,5,2,9,10.0,9.6,10,5,28,-0.6969696969696758,0.002465,0.002585,0.48630049104884887,0.48875811213252385,0.48875811213252385
355,125,110,44,5,1,6.0,6.159090909090909,10,44,0,0.9999999999999772,0.002465,0.00215,0.48630049104884887,0.4992024050132423,0.4992024050132423
356,125,111,30,3,1,7.0,6.533333333333333,10,30,118,-0.5945945945945906,0.002465,0.00314,0.48630049104884887,0.42369042480859526,0.48630049104884887
357,125,201,119,7,1,5.0,4.9411764705882355,10,119,3,0.9508196721311398,0.002465,0.003235,0.48630049104884887,0.6326586457253738,0.6326586457253738
358,125,244,30,10,1,4.0,5.766666666666667,10,30,13,0.3953488372092931,0.002465,0.002975,0.48630049104884887,0.4557490162722606,0.48630049104884887
359,125,252,3,2,1,1.0,1.3333333333333333,2,3,9,-0.4999999999999583,0.002465,0.002915,0.48630049104884887,0.5768506751570524,0.5768506751570524
360,125,259,4,2,9,10.0,9.75,10,4,0,0.99999999999975,0.002465,0.00358,0.48630049104884887,0.6945303892539697,0.6945303892539697
361,125,382,18,3,1,3.5,3.5,6,18,0,0.9999999999999445,0.002465,0.00266,0.48630049104884887,0.5370840452110357,0.5370840452110357
362,125,417,73,6,1,4.0,4.657534246575342,10,73,0,0.9999999999999863,0.002465,0.00282,0.48630049104884887,0.45212704421177824,0.48630049104884887
363,132,248,23,2,1,6.0,5.304347826086956,10,23,0,0.9999999999999566,0.00264,0.00244,0.21623596883276164,0.5389843706178665,0.5389843706178665
364,132,298,21,3,1,4.0,4.571428571428571,10,21,43,-0.34374999999999467,0.00264,0.00095,0.21623596883276164,2.13932297870313,2.13932297870313
365,132,331,36,2,1,8.0,6.777777777777778,10,36,0,0.9999999999999721,0.00264,0.002805,0.21623596883276164,0.5619963638846555,0.5619963638846555
366,132,355,145,4,1,7.0,6.951724137931034,10,145,0,0.9999999999999931,0.00264,0.002785,0.21623596883276164,0.4867493654285251,0.4867493654285251
367,132,448,29,2,4,8.0,8.068965517241379,10,29,0,0.9999999999999656,0.00264,0.002735,0.21623596883276164,0.5422653686652087,0.5422653686652087
