cluster,selected,selection_method,density,bottleneck_score,rank_density,rank_bottleneck
422,False,core_plus_bottleneck,0.001945,0.3242762612857893,272,289
423,False,core_plus_bottleneck,0.001895,0.3686916803692394,280,229
424,False,core_plus_bottleneck,0.00117,0.2752105248120548,421,345
425,False,core_plus_bottleneck,0.002335,0.16533776530779176,173,430
426,True,core_plus_bottleneck,0.002465,0.4997103239619515,139,74
427,False,core_plus_bottleneck,0.001795,0.3406576535195975,306,262
428,False,core_plus_bottleneck,0.001675,0.24846433941958293,332,372
429,False,core_plus_bottleneck,0.000135,0.028654388432278643,511,488
430,False,core_plus_bottleneck,0.00186,0.33560464701858306,289,274
431,False,core_plus_bottleneck,0.001065,-0.05438086616799276,437,511
432,False,core_plus_bottleneck,0.001715,0.21651528192089486,323,399
433,False,core_plus_bottleneck,0.000195,0.03743362002633473,507,482
434,False,core_plus_bottleneck,0.001755,0.3554389764328273,316,243
435,False,core_plus_bottleneck,0.000385,-0.007418284104146317,497,500
436,True,core_plus_bottleneck,0.00088,0.5950274260898487,457,26
437,False,core_plus_bottleneck,0.00251,0.4599526169011461,129,112
438,False,core_plus_bottleneck,0.002085,0.3359113829728857,228,272
439,False,core_plus_bottleneck,0.001665,0.3391100428079365,335,267
440,False,core_plus_bottleneck,0.000435,0.04756778893892051,493,476
441,True,core_plus_bottleneck,0.002765,0.6675336327793436,81,12
442,False,core_plus_bottleneck,0.0016,0.29470169109977484,348,317
443,False,core_plus_bottleneck,0.00065,-0.010274593202028438,478,501
444,True,core_plus_bottleneck,0.002815,0.5619816236939528,73,39
445,False,core_plus_bottleneck,0.00196,0.22715675780052158,267,392
446,False,core_plus_bottleneck,0.001535,0.3152583592613002,359,300
447,True,core_plus_bottleneck,0.002725,0.5212819433618148,86,61
448,True,core_plus_bottleneck,0.002735,0.5422653686652087,84,49
449,False,core_plus_bottleneck,0.0026,0.47115761471594964,104,102
450,True,core_plus_bottleneck,0.00299,0.5707449454628845,44,34
451,False,core_plus_bottleneck,0.001775,0.3057078767815715,312,308
452,True,core_plus_bottleneck,0.00329,0.4933823304324917,24,81
453,False,core_plus_bottleneck,0.00227,0.4174365083826689,189,161
454,False,core_plus_bottleneck,0.00113,0.18457688451115745,429,417
455,False,core_plus_bottleneck,0.000795,-0.015490876415414773,461,502
456,False,core_plus_bottleneck,0.000685,0.03357437299470788,475,484
457,False,core_plus_bottleneck,0.00149,0.17983560273877602,369,418
458,False,core_plus_bottleneck,0.002325,0.4120815094867317,177,174
459,False,core_plus_bottleneck,0.00233,0.387939102469694,176,203
460,False,core_plus_bottleneck,0.00188,0.4015816942219077,284,188
461,False,core_plus_bottleneck,0.00136,0.142746554467457,390,441
462,False,core_plus_bottleneck,0.000615,0.16188836534867448,483,432
463,True,core_plus_bottleneck,0.00281,0.544582862841128,76,48
464,False,core_plus_bottleneck,0.00253,0.46445927868756365,125,109
465,False,core_plus_bottleneck,0.001165,0.14694883519457225,423,439
466,False,core_plus_bottleneck,0.001335,0.1653845377969922,394,429
467,False,core_plus_bottleneck,0.001045,0.16581227784945932,439,428
468,True,core_plus_bottleneck,0.003695,0.7619239046022562,7,5
469,False,core_plus_bottleneck,0.000765,0.2126871934455335,465,402
470,False,core_plus_bottleneck,0.00167,0.32135349558151505,333,293
471,False,core_plus_bottleneck,0.00125,0.18731907608390314,411,416
472,False,core_plus_bottleneck,0.002365,0.34489095693763655,163,255
473,False,core_plus_bottleneck,0.001295,0.2314129330031573,408,387
474,False,core_plus_bottleneck,0.000285,0.03180079589644537,504,485
475,False,core_plus_bottleneck,0.001645,0.26662450803108967,339,351
476,False,core_plus_bottleneck,0.00101,0.24460788414809104,441,377
477,False,core_plus_bottleneck,0.001165,0.30810540076920345,424,306
478,False,core_plus_bottleneck,0.00076,0.2101630598163196,467,403
479,False,core_plus_bottleneck,0.00185,0.13064989622966589,296,444
480,False,core_plus_bottleneck,0.00144,0.08304716906151768,380,462
481,False,core_plus_bottleneck,0.002205,0.4003637807471316,202,189
482,False,core_plus_bottleneck,0.002245,0.3010373053519627,196,310
483,False,core_plus_bottleneck,0.000625,0.015374172133893534,481,491
484,False,core_plus_bottleneck,0.00149,0.10834568448965995,370,450
485,True,core_plus_bottleneck,0.002525,0.5063485113256614,127,71
486,False,core_plus_bottleneck,0.001355,0.2585774392904433,391,365
487,False,core_plus_bottleneck,0.00216,0.42100453811694577,212,157
488,False,core_plus_bottleneck,0.00054,0.14624361400489938,487,440
489,False,core_plus_bottleneck,0.00074,-0.04368480696397932,468,509
490,False,core_plus_bottleneck,0.0024,0.4236044272533983,159,154
491,False,core_plus_bottleneck,0.001765,0.300428334859536,315,311
492,False,core_plus_bottleneck,0.001105,0.23455789698766477,431,383
493,False,core_plus_bottleneck,0.00095,0.14825151958298835,447,438
494,False,core_plus_bottleneck,0.002455,0.21654440847323886,143,398
495,False,core_plus_bottleneck,0.002195,0.416886197947558,203,162
496,False,core_plus_bottleneck,0.001735,0.2783504256791014,319,337
497,True,core_plus_bottleneck,0.00311,0.3727680449528651,37,224
498,False,core_plus_bottleneck,0.000455,0.06756478009708163,490,467
499,False,core_plus_bottleneck,0.00195,0.396912324550728,271,193
500,False,core_plus_bottleneck,0.001325,0.22565980074016212,399,393
501,False,core_plus_bottleneck,0.00109,0.1789855236511881,434,420
502,True,core_plus_bottleneck,0.002575,0.5069370358685417,113,69
503,False,core_plus_bottleneck,0.00218,0.24317177271118506,207,378
504,False,core_plus_bottleneck,0.00014,0.02465146955866254,510,489
505,False,core_plus_bottleneck,0.00244,0.32537871409803787,148,288
506,False,core_plus_bottleneck,0.00132,0.15326943405032922,402,435
507,False,core_plus_bottleneck,0.00173,0.27797918986200065,320,338
508,False,core_plus_bottleneck,0.001335,0.18864216232403697,395,415
509,False,core_plus_bottleneck,0.001615,0.08564997119432406,343,461
510,False,core_plus_bottleneck,0.000255,0.03957974829305186,505,481
511,False,core_plus_bottleneck,0.00225,0.3293802860170987,194,278
